Settings: Using_curved_screen True Player_screen_cm 180 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.1 SpeedThreshold 10 StopWinodow 0.1 TargetChangeTime 2 TargetChangeTimeRRange 0.5 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.1 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 
9	0	-1	GameMode HC_FB_Learning HideFlag False JumpFlag False ShowTargetFlag False HeadIndicatorChange True SkipCenterFlag True HideHeadIndicator False Gain 1 UsingAcuityAfter True UsingAcuityBefore False AcuitySize 5 UsingAcuityChange True 	
3	197	0	0	ReSet	0.00	0
4	208	0	0	ShowTarget	0.00	0
5	1712	0	0	MoveTarget	15.00	1
6	1734	0	0	ShowTarget	15.00	1
7	5333	0	1	MoveTarget	15.00	0
8	5356	0	1	ShowTarget	15.00	0
9	8856	0	0	MoveTarget	15.00	1
10	8878	0	0	ShowTarget	15.00	1
11	11967	0	1	MoveTarget	15.00	0
12	11989	0	1	ShowTarget	15.00	0
13	28582	0	0	MoveTarget	15.00	1
14	28604	0	0	ShowTarget	15.00	1
15	32227	0	1	MoveTarget	15.00	0
16	32248	0	1	ShowTarget	15.00	0
17	35138	0	0	MoveTarget	15.00	1
18	35160	0	0	ShowTarget	15.00	1
19	38671	0	1	MoveTarget	15.00	0
20	38693	0	1	ShowTarget	15.00	0
21	41528	0	0	MoveTarget	15.00	1
22	41549	0	0	ShowTarget	15.00	1
23	45283	0	1	MoveTarget	15.00	0
24	45305	0	1	ShowTarget	15.00	0
25	52339	0	0	MoveTarget	15.00	1
26	52361	0	0	ShowTarget	15.00	1
27	55839	0	1	MoveTarget	15.00	0
28	55861	0	1	ShowTarget	15.00	0

29	74478	0	0	MoveTarget	15.00	1
30	74499	0	0	ShowTarget	15.00	1
31	130446	0	1	MoveTarget	15.00	0
32	130466	0	1	ShowTarget	15.00	0
33	134123	0	0	MoveTarget	15.00	1
34	134145	0	0	ShowTarget	15.00	1

35	138643	0	1	MoveTarget	15.00	0
36	138666	0	1	ShowTarget	15.00	0
37	141645	0	0	MoveTarget	15.00	1
38	141667	0	0	ShowTarget	15.00	1
39	145269	0	1	MoveTarget	15.00	0
40	145290	0	1	ShowTarget	15.00	0
41	149337	0	0	MoveTarget	15.00	1
42	149357	0	0	ShowTarget	15.00	1
43	152414	0	1	MoveTarget	15.00	0
44	152435	0	1	ShowTarget	15.00	0
45	156125	0	0	MoveTarget	15.00	1
46	156146	0	0	ShowTarget	15.00	1
47	168727	0	1	MoveTarget	15.00	0
48	168747	0	1	ShowTarget	15.00	0
49	172636	0	0	MoveTarget	15.00	1
50	172660	0	0	ShowTarget	15.00	1


