GameMode DynamicAcuity HideFlag False JumpFlag False ShowTargetFlag True HeadIndicatorChange True SkipCenterFlag True HideHeadIndicator False Gain 1 UsingAcuityAfter False UsingAcuityBefore True UsingAcuityWaitTime False AcuitySize 1 UsingAcuityChange False CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay True DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.720 DynaDelayInter 0.080 	
455	403662	1354295	0	ReSet	0.00	0
456	403669	1354301	0	ShowTarget	0.00	1
457	404974	1355554	0	MoveTarget	30.00	1
458	404995	1355574	0	ShowTarget	30.00	1
459	405849	1356394	0	head_turned	0.00	0
460	406231	1356761	0	head_stop	0.00	0
461	407259	1357747	0	ShowTarget	30.00	1
462	409940	1360321	1	MoveTarget	30.00	0
463	409953	1360334	1	ShowTarget	30.00	0
464	410287	1360654	1	head_turned	0.00	0
465	410718	1361068	1	head_stop	0.00	0
466	411433	1361741	1	ShowTarget	30.00	0
467	413329	1363574	0	MoveTarget	30.00	1
468	413350	1363594	0	ShowTarget	30.00	1
469	413863	1364087	0	head_turned	0.00	0
470	414447	1364648	0	head_stop	0.00	0
471	415101	1365275	0	ShowTarget	30.00	1
472	416482	1366601	1	MoveTarget	30.00	0
473	416496	1366614	1	ShowTarget	30.00	0
474	416947	1367047	1	head_turned	0.00	0
475	417440	1367521	1	head_stop	0.00	0
476	418176	1368227	1	ShowTarget	30.00	0
477	419537	1369534	0	MoveTarget	30.00	1
478	419551	1369547	0	ShowTarget	30.00	1
479	420044	1370020	0	head_turned	0.00	0
480	420364	1370327	0	head_stop	0.00	0
481	421420	1371341	0	ShowTarget	30.00	1
482	422961	1372820	1	MoveTarget	30.00	0
483	422975	1372834	1	ShowTarget	30.00	0
484	423475	1373314	1	head_turned	0.00	0
485	423871	1373694	1	head_stop	0.00	0
486	424768	1374555	1	ShowTarget	30.00	0
487	427316	1377001	0	MoveTarget	30.00	1
488	427337	1377020	0	ShowTarget	30.00	1
489	427767	1377434	0	head_turned	0.00	0
490	428149	1377801	0	head_stop	0.00	0
491	428948	1378567	0	ShowTarget	30.00	1
492	430941	1380481	1	MoveTarget	30.00	0
493	430955	1380494	1	ShowTarget	30.00	0
494	431441	1380961	1	head_turned	0.00	0
495	432031	1381527	1	head_stop	0.00	0
496	432629	1382101	1	ShowTarget	30.00	0
497	433740	1383167	0	MoveTarget	30.00	1
498	433753	1383181	0	ShowTarget	30.00	1
499	435518	1384874	0	head_turned	0.00	0
500	435858	1385201	0	head_stop	0.00	0
501	436795	1386100	0	ShowTarget	30.00	1
502	438080	1387334	1	MoveTarget	30.00	0
503	438094	1387347	1	ShowTarget	30.00	0
504	439643	1388834	1	head_turned	0.00	0
505	440011	1389187	1	head_stop	0.00	0
506	441088	1390221	1	ShowTarget	30.00	0
507	443421	1392461	0	MoveTarget	30.00	1
508	443435	1392474	0	ShowTarget	30.00	1
509	444386	1393387	0	head_turned	0.00	0
510	444803	1393787	0	head_stop	0.00	0
511	445554	1394508	0	ShowTarget	30.00	1
512	447282	1396167	1	MoveTarget	30.00	0
513	447303	1396187	1	ShowTarget	30.00	0
514	447796	1396661	1	head_turned	0.00	0
515	448352	1397194	1	head_stop	0.00	0
516	448928	1397748	1	ShowTarget	30.00	0
517	450775	1399520	0	MoveTarget	30.00	1
518	450790	1399535	0	ShowTarget	30.00	1
519	453657	1402287	0	head_turned	0.00	0
520	454081	1402694	0	head_stop	0.00	0
521	454894	1403474	0	ShowTarget	30.00	1
522	456664	1405174	1	MoveTarget	30.00	0
523	456678	1405187	1	ShowTarget	30.00	0
524	458512	1406947	1	head_turned	0.00	0
525	458838	1407260	1	head_stop	0.00	0
526	459699	1408087	1	ShowTarget	30.00	0
527	461943	1410240	0	MoveTarget	30.00	1
528	461963	1410260	0	ShowTarget	30.00	1
529	462665	1410933	0	head_turned	0.00	0
530	463297	1411540	0	head_stop	0.00	0
531	464165	1412374	0	ShowTarget	30.00	1
532	465985	1414120	1	MoveTarget	30.00	0
533	466005	1414140	1	ShowTarget	30.00	0
534	466471	1414587	1	head_turned	0.00	0
535	467026	1415120	1	head_stop	0.00	0
536	467658	1415726	1	ShowTarget	30.00	0
537	469888	1417867	0	MoveTarget	30.00	1
538	469901	1417880	0	ShowTarget	30.00	1
539	470492	1418447	0	head_turned	0.00	0
540	470936	1418873	0	head_stop	0.00	0
541	471952	1419848	0	ShowTarget	30.00	1
542	473777	1421600	1	MoveTarget	30.00	0
543	473790	1421613	1	ShowTarget	30.00	0
544	474228	1422033	1	head_turned	0.00	0
545	474749	1422533	1	head_stop	0.00	0
546	475304	1423067	1	ShowTarget	30.00	0
547	476444	1424160	0	MoveTarget	30.00	1
548	476457	1424173	0	ShowTarget	30.00	1
549	477054	1424747	0	head_turned	0.00	0
550	477582	1425253	0	head_stop	0.00	0
551	478243	1425887	0	ShowTarget	30.00	1
552	479305	1426906	1	MoveTarget	30.00	0
553	479326	1426927	1	ShowTarget	30.00	0
554	479923	1427500	1	head_turned	0.00	0
555	480506	1428060	1	head_stop	0.00	0
556	481090	1428620	1	ShowTarget	30.00	0
557	482680	1430146	0	MoveTarget	30.00	1
558	482694	1430160	0	ShowTarget	30.00	1
559	483138	1430587	0	head_turned	0.00	0
560	483507	1430940	0	head_stop	0.00	0
561	484264	1431667	0	ShowTarget	30.00	1
562	486020	1433353	1	MoveTarget	30.00	0
563	486034	1433367	1	ShowTarget	30.00	0
564	486632	1433940	1	head_turned	0.00	0
565	487069	1434360	1	head_stop	0.00	0
566	488097	1435347	1	ShowTarget	30.00	0
567	490444	1437600	0	MoveTarget	30.00	1
568	490458	1437613	0	ShowTarget	30.00	1
569	491063	1438193	0	head_turned	0.00	0
570	491472	1438586	0	head_stop	0.00	0
571	492285	1439366	0	ShowTarget	30.00	1
572	494236	1441240	1	MoveTarget	30.00	0
