
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	984279	8.51	DynamicAcuity
1	986104	1909	-2	0.00	-1	-1
2	988232	4126	1	False	dori	down
3	990771	6771	-2	0.00	-1	-1
4	991951	8000	1	True	right	right
5	994497	10653	-2	0.00	-1	-1
6	996037	12257	1	False	down	right
7	998231	14542	-2	0.00	-1	-1
8	999759	16134	1	False	dori	right
9	1002084	18556	-2	0.00	-1	-1
10	1005478	22091	1	False	right	left
11	1007904	24619	-2	0.00	-1	-1
12	1010324	27140	1	False	down	left
13	1012137	29029	-2	0.00	-1	-1
14	1013824	30786	1	True	uple	uple
15	1016484	33557	-2	0.00	-1	-1
16	1017910	35043	1	False	right	left
17	1020277	37508	-2	0.00	-1	-1
18	1021797	39092	1	False	down	dole
19	1024604	42016	-2	0.08	-1	-1
20	1025851	43314	1	False	uple	right
21	1028304	45870	-2	0.08	-1	-1
22	1030337	47988	1	False	upri	right
23	1032983	50745	-2	0.08	-1	-1
24	1035097	52947	1	False	up	uple
25	1037197	55134	-2	0.08	-1	-1
26	1039198	57219	1	True	uple	uple
27	1041050	59149	-2	0.08	-1	-1
28	1043117	61302	1	True	up	up
29	1045684	63976	-2	0.08	-1	-1
30	1046763	65101	1	False	down	left
31	1049397	67843	-2	0.08	-1	-1
32	1050936	69448	1	False	dole	down
33	1052817	71406	-2	0.08	-1	-1
34	1053777	72406	1	True	right	right
35	1055963	74684	-2	0.08	-1	-1
36	1057003	75767	1	False	dori	right
37	1059690	78566	-2	0.16	-1	-1
38	1061030	79962	1	False	dori	right
39	1063543	82580	-2	0.16	-1	-1
40	1065803	84935	1	False	down	dole
41	1068456	87699	-2	0.16	-1	-1
42	1069857	89158	1	False	uple	down
43	1072296	91699	-2	0.16	-1	-1
44	1073617	93074	1	False	upri	left
45	1075830	95380	-2	0.16	-1	-1
46	1077211	96818	1	False	upri	right
47	1079650	99359	-2	0.16	-1	-1
48	1080963	100727	1	False	dole	right
49	1083463	103332	-2	0.16	-1	-1
50	1085024	104957	1	False	uple	upri
51	1087943	107999	-2	0.16	-1	-1
52	1089050	109152	1	False	uple	down
53	1091496	111701	-2	0.16	-1	-1
54	1092843	113103	1	True	upri	upri
55	1095463	115833	-2	0.24	-1	-1
56	1096770	117194	1	False	right	up
57	1099183	119708	-2	0.24	-1	-1
58	1100436	121014	1	False	left	up
59	1102736	123409	-2	0.24	-1	-1
60	1103803	124521	1	False	dori	down
61	1105889	126694	-2	0.24	-1	-1
62	1107076	127931	1	True	right	right
63	1109656	130618	-2	0.24	-1	-1
64	1111883	132938	1	False	down	right
65	1114356	135515	-2	0.24	-1	-1
66	1115603	136813	1	True	up	up
67	1118196	139515	-2	0.24	-1	-1
68	1119662	141042	1	False	uple	right
69	1122602	144105	-2	0.24	-1	-1
70	1123809	145362	1	False	down	left
71	1126609	148279	-2	0.24	-1	-1
72	1128063	149793	1	True	dori	dori
