Using_curved_screen True Player_screen_cm 83 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 180 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 9 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
17	451112	-1	GameMode StaticAcuity HideFlag True JumpFlag False ShowTargetFlag True HeadIndicatorChange False SkipCenterFlag True HideHeadIndicator True Gain 1 UsingAcuityAfter False UsingAcuityBefore False UsingAcuityWaitTime True AcuitySize 8 UsingAcuityChange True CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay False DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.000 DynaDelayInter 0.000 	
3	319	451402	0	ReSet	0.00	0
4	326	451409	0	ShowTarget	0.00	0
5	1854	452876	0	MoveTarget	0.00	1
6	1867	452888	0	ShowTarget	0.00	1
7	2082	453095	0	TargetHided	0.00	1
8	2084	453096	0	ChangeTargetWaitTime	0.00	1
9	4230	455156	0	ShowTarget	0.00	1
10	5874	456735	0	MoveTarget	0.00	1
11	5888	456748	0	ShowTarget	0.00	1
12	6110	456962	0	TargetHided	0.00	1
13	6110	456962	0	ChangeTargetWaitTime	0.00	1
14	7611	458402	0	ShowTarget	0.00	1
15	9131	459862	0	MoveTarget	0.00	1
16	9145	459875	0	ShowTarget	0.00	1
17	9353	460075	0	TargetHided	0.00	1
18	9353	460075	0	ChangeTargetWaitTime	0.00	1
19	10660	461329	0	ShowTarget	0.00	1
20	12667	463256	0	MoveTarget	0.00	1
21	12680	463269	0	ShowTarget	0.00	1
22	12889	463469	0	TargetHided	0.00	1
23	12889	463469	0	ChangeTargetWaitTime	0.00	1
24	14215	464742	0	ShowTarget	0.00	1
25	15993	466448	0	MoveTarget	0.00	1
26	16014	466468	0	ShowTarget	0.00	1
27	16222	466669	0	TargetHided	0.00	1
28	16222	466669	0	ChangeTargetWaitTime	0.00	1
29	17591	467982	0	ShowTarget	0.00	1
30	18653	469002	0	MoveTarget	0.00	1
31	18667	469015	0	ShowTarget	0.00	1
