GameMode DynamicAcuity HideFlag False JumpFlag False ShowTargetFlag True HeadIndicatorChange True SkipCenterFlag True HideHeadIndicator False Gain 1 UsingAcuityAfter False UsingAcuityBefore True UsingAcuityWaitTime False AcuitySize 3 UsingAcuityChange False CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay True DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.720 DynaDelayInter 0.080 	
455	366770	1577725	0	ReSet	0.00	0
456	366784	1577738	0	ShowTarget	0.00	1
457	368576	1579459	0	MoveTarget	30.00	1
458	368590	1579472	0	ShowTarget	30.00	1
459	368958	1579825	0	head_turned	0.00	0
460	369138	1579999	0	head_stop	0.00	0
461	390028	1600052	0	ShowTarget	30.00	1
462	392973	1602879	1	MoveTarget	30.00	0
463	392987	1602891	1	ShowTarget	30.00	0
464	393355	1603245	1	head_turned	0.00	0
465	393924	1603792	1	head_stop	0.00	0
466	395723	1605518	1	ShowTarget	30.00	0
467	398320	1608011	0	MoveTarget	30.00	1
468	398334	1608025	0	ShowTarget	30.00	1
469	398599	1608278	0	head_turned	0.00	0
470	398911	1608578	0	head_stop	0.00	0
471	399537	1609179	0	ShowTarget	30.00	1
472	402356	1611885	1	MoveTarget	30.00	0
473	402370	1611898	1	ShowTarget	30.00	0
474	402613	1612132	1	head_turned	0.00	0
475	402946	1612451	1	head_stop	0.00	0
476	404092	1613551	1	ShowTarget	30.00	0
477	406474	1615838	0	MoveTarget	30.00	1
478	406495	1615857	0	ShowTarget	30.00	1
479	406703	1616058	0	head_turned	0.00	0
480	407099	1616438	0	head_stop	0.00	0
481	407828	1617138	0	ShowTarget	30.00	1
482	409682	1618918	1	MoveTarget	30.00	0
483	409696	1618931	1	ShowTarget	30.00	0
484	409974	1619198	1	head_turned	0.00	0
485	410419	1619625	1	head_stop	0.00	0
486	410960	1620145	1	ShowTarget	30.00	0
487	412981	1622085	0	MoveTarget	30.00	1
488	412995	1622098	0	ShowTarget	30.00	1
489	413231	1622325	0	head_turned	0.00	0
490	413516	1622598	0	head_stop	0.00	0
