Using_curved_screen True Player_screen_cm 90 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 180 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 9 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
8	138228	-1	GameMode StaticAcuity HideFlag True JumpFlag False ShowTargetFlag True HeadIndicatorChange False SkipCenterFlag True HideHeadIndicator True Gain 1 UsingAcuityAfter False UsingAcuityBefore False UsingAcuityWaitTime True AcuitySize 8 UsingAcuityChange True CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay False DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.000 DynaDelayInter 0.000 	
3	318	138526	0	ReSet	0.00	0
4	325	138532	0	ShowTarget	0.00	0
5	1839	139986	0	MoveTarget	0.00	1
6	1860	140006	0	ShowTarget	0.00	1
7	2076	140213	0	TargetHided	0.00	1
8	2077	140215	0	ChangeTargetWaitTime	0.00	1
9	44794	181220	0	ShowTarget	0.00	1
10	46522	182879	0	MoveTarget	0.00	1
11	46543	182899	0	ShowTarget	0.00	1
12	46758	183105	0	TargetHided	0.00	1
13	46758	183105	0	ChangeTargetWaitTime	0.00	1
14	48126	184419	0	ShowTarget	0.00	1
15	49682	185912	0	MoveTarget	0.00	1
16	49696	185925	0	ShowTarget	0.00	1
17	49911	186132	0	TargetHided	0.00	1
18	49911	186132	0	ChangeTargetWaitTime	0.00	1
19	51392	187553	0	ShowTarget	0.00	1
20	53196	189285	0	MoveTarget	0.00	1
21	53210	189298	0	ShowTarget	0.00	1
22	53432	189512	0	TargetHided	0.00	1
23	53433	189512	0	ChangeTargetWaitTime	0.00	1
24	55684	191673	0	ShowTarget	0.00	1
25	57197	193126	0	MoveTarget	0.00	1
26	57211	193139	0	ShowTarget	0.00	1
27	57412	193332	0	TargetHided	0.00	1
