
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	3271623	8.11	DynamicAcuity
1	3274495	3000	-2	0.00	-1	-1
2	3275975	4542	1	False	dole	left
3	3278628	7305	-2	0.00	-1	-1
4	3279295	8000	1	True	up	up
5	3281541	10340	-2	0.08	-1	-1
6	3282135	10958	1	True	uple	uple
7	3284648	13576	-2	0.08	-1	-1
8	3285201	14153	1	True	uple	uple
9	3288028	17097	-2	0.16	-1	-1
10	3288528	17618	1	True	down	down
11	3291261	20465	-2	0.16	-1	-1
12	3291835	21064	1	True	down	down
13	3294241	23570	-2	0.24	-1	-1
14	3294774	24126	1	True	right	right
15	3297168	26619	-2	0.24	-1	-1
16	3297708	27181	1	True	right	right
17	3299895	29459	-2	0.32	-1	-1
18	3300521	30112	1	True	dori	dori
19	3302914	32605	-2	0.32	-1	-1
20	3303548	33265	1	True	uple	uple
21	3306508	36349	-2	0.40	-1	-1
22	3307048	36912	1	True	left	left
23	3310041	40029	-2	0.40	-1	-1
24	3310581	40592	1	True	uple	uple
25	3313401	43529	-2	0.48	-1	-1
26	3313948	44099	1	True	up	up
27	3316847	47120	-2	0.48	-1	-1
28	3317395	47690	1	True	dori	dori
29	3320094	50502	-2	0.56	-1	-1
30	3320614	51044	1	True	right	right
31	3323221	53759	-2	0.56	-1	-1
32	3323754	54315	1	True	left	left
33	3326628	57308	-2	0.64	-1	-1
34	3327148	57850	1	True	up	up
35	3330094	60920	-2	0.64	-1	-1
36	3330694	61544	1	True	uple	uple
37	3333774	64753	-2	0.72	-1	-1
38	3334335	65337	1	True	down	down
39	3337260	68385	-2	0.72	-1	-1
40	3337828	68976	1	True	upri	upri
41	start	3339547	70767.34	DynamicAcuity
42	3343647	75038	-2	0.00	-1	-1
43	3344827	76268	1	False	uple	right
44	3346801	78323	-2	0.00	-1	-1
45	3347554	79108	1	False	right	left
46	3350041	81699	-2	0.08	-1	-1
47	3350787	82476	1	True	right	right
48	3352560	84324	-2	0.08	-1	-1
49	3353274	85067	1	True	down	down
50	3355541	87428	-2	0.16	-1	-1
51	3356187	88102	1	False	dole	right
52	3358153	90150	-2	0.16	-1	-1
53	3358987	91019	1	True	upri	upri
54	3360960	93074	-2	0.24	-1	-1
55	3361633	93775	1	True	dole	dole
56	3363793	96026	-2	0.24	-1	-1
57	3364467	96727	1	True	down	down
58	3366493	98838	-2	0.32	-1	-1
59	3367114	99485	1	True	dori	dori
60	3369040	101491	-2	0.32	-1	-1
61	3369534	102006	1	True	right	right
62	3371507	104061	-2	0.40	-1	-1
63	3372054	104631	1	True	right	right
64	3373933	106589	-2	0.40	-1	-1
65	3374620	107304	1	True	down	down
66	3377053	109840	-2	0.48	-1	-1
67	3377814	110631	1	True	dole	dole
68	3380086	112999	-2	0.48	-1	-1
69	3380786	113728	1	True	dori	dori
70	3383493	116548	-2	0.56	-1	-1
71	3384127	117208	1	True	left	left
72	3386620	119805	-2	0.56	-1	-1
73	3387194	120403	1	True	down	down
74	3389420	122722	-2	0.64	-1	-1
75	3389981	123306	1	True	right	right
76	3392727	126166	-2	0.64	-1	-1
77	3393408	126876	1	True	dole	dole
78	3396907	130521	-2	0.72	-1	-1
79	3397420	131055	1	True	right	right
80	3400033	133778	-2	0.72	-1	-1
81	3400640	134410	1	True	uple	uple

