
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	1225657	8.40	DynamicAcuity
1	1227590	2020	-2	0.00	-1	-1
2	1229517	4028	3	False	right	left
3	1231657	6257	-2	0.00	-1	-1
4	1232803	7451	3	False	left	right
5	1234703	9430	-2	0.00	-1	-1
6	1235403	10159	3	True	left	left
7	1237550	12396	-2	0.00	-1	-1
8	1238630	13521	3	False	down	upri
9	1240837	15820	-2	0.00	-1	-1
10	1242364	17410	3	True	down	down
11	1244870	20021	-2	0.00	-1	-1
12	1245843	21036	3	False	up	left
13	1248996	24320	-2	0.00	-1	-1
14	1250623	26015	3	True	left	left
15	1252776	28258	-2	0.00	-1	-1
16	1253596	29112	3	True	up	up
17	1255430	31022	-2	0.00	-1	-1
18	1256290	31918	3	True	uple	uple
19	1259323	35078	-2	0.08	-1	-1
20	1259910	35689	3	False	right	uple
21	1262083	37953	-2	0.08	-1	-1
22	1263503	39432	3	True	right	right
23	1266570	42627	-2	0.08	-1	-1
24	1267656	43759	3	True	dori	dori
25	1269569	45752	-2	0.08	-1	-1
26	1270316	46530	3	False	upri	right
27	1273556	49905	-2	0.08	-1	-1
28	1274403	50787	3	True	upri	upri
29	1276729	53211	-2	0.08	-1	-1
30	1278156	54697	3	False	left	upri
31	1280903	57558	-2	0.08	-1	-1
32	1281636	58322	3	True	left	left
33	1284609	61419	-2	0.08	-1	-1
34	1285282	62121	3	True	left	left
35	1287849	64795	-2	0.08	-1	-1
36	1288896	65885	3	True	dori	dori
37	1295156	72406	-2	0.16	-1	-1
38	1296356	73656	3	False	down	left
39	1299603	77039	-2	0.16	-1	-1
40	1300696	78178	3	False	down	upri
41	1303602	81205	-2	0.16	-1	-1
42	1304295	81927	3	True	up	up
43	1306610	84338	-2	0.16	-1	-1
44	1307476	85240	3	False	uple	left
45	1310175	88053	-2	0.16	-1	-1
46	1311116	89032	3	True	uple	uple
47	1314002	92040	-2	0.16	-1	-1
48	1314709	92776	3	True	uple	uple
49	1316896	95054	-2	0.16	-1	-1
50	1318102	96311	3	False	down	left
51	1321042	99373	-2	0.16	-1	-1
52	1322536	100929	3	False	dole	down
53	1325422	103936	-2	0.16	-1	-1
54	1326355	104908	3	True	upri	upri
55	1329382	108061	-2	0.24	-1	-1
56	1330589	109318	3	False	up	down
57	1333988	112860	-2	0.24	-1	-1
58	1334802	113707	3	True	right	right
59	1337855	116888	-2	0.24	-1	-1
60	1338689	117756	3	False	left	right
61	1341243	120417	-2	0.24	-1	-1
62	1342189	121402	3	True	dori	dori
63	1344575	123888	-2	0.24	-1	-1
64	1345409	124757	3	True	dori	dori
65	1348182	127646	-2	0.24	-1	-1
66	1349016	128514	3	False	upri	uple
67	1351822	131438	-2	0.24	-1	-1
68	1352629	132278	3	False	left	dori
69	1355315	135077	-2	0.24	-1	-1
70	1356375	136181	3	False	up	left
71	1358715	138619	-2	0.24	-1	-1
72	1359768	139716	3	False	upri	uple
73	1362695	142765	-2	0.32	-1	-1
74	1363495	143598	3	False	uple	dori
75	1366069	146279	-2	0.32	-1	-1
76	1366908	147154	3	False	right	left
77	1370582	150981	-2	0.32	-1	-1
78	1373082	153585	3	False	dori	right
79	1375801	156418	-2	0.32	-1	-1
80	1376621	157272	3	True	uple	uple
81	1379561	160335	-2	0.32	-1	-1
82	1380429	161239	3	True	uple	uple
83	1383048	163967	-2	0.32	-1	-1
84	1383828	164779	3	False	dole	left
85	1386615	167683	-2	0.32	-1	-1
86	1387488	168592	3	False	dori	left
87	1390414	171641	-2	0.32	-1	-1
88	1391162	172420	3	True	uple	uple
89	1393588	174947	-2	0.32	-1	-1
90	1394341	175731	3	False	dole	left
91	1396728	178218	-2	0.40	-1	-1
92	1397481	179003	3	False	down	left
93	1400294	181933	-2	0.40	-1	-1
94	1401214	182892	3	True	dori	dori
95	1403614	185392	-2	0.40	-1	-1
96	1404434	186246	3	False	dole	left
97	1407847	189802	-2	0.40	-1	-1
98	1409114	191121	3	True	upri	upri
99	1411788	193906	-2	0.40	-1	-1
100	1412494	194643	3	False	dori	left
101	1415554	197830	-2	0.40	-1	-1
102	1416414	198726	3	True	uple	uple
103	1419474	201914	-2	0.40	-1	-1
104	1420387	202865	3	True	dori	dori
105	1422667	205240	-2	0.40	-1	-1
106	1423347	205948	3	False	upri	left
107	1426647	209386	-2	0.40	-1	-1
108	1427548	210325	3	False	dole	upri
109	1430347	213241	-2	0.48	-1	-1
110	1431027	213949	3	False	down	left
111	1433714	216748	-2	0.48	-1	-1
112	1434454	217519	3	False	dole	left
113	1437287	220470	-2	0.48	-1	-1
114	1438154	221373	3	False	dole	left
115	1441034	224373	-2	0.48	-1	-1
116	1442094	225478	3	True	uple	uple
117	1444980	228485	-2	0.48	-1	-1
118	1446020	229568	3	False	upri	left
119	1448507	232159	-2	0.48	-1	-1
120	1449248	232930	3	True	right	right
121	1451673	235457	-2	0.48	-1	-1
122	1452580	236402	3	True	up	up
123	1455374	239312	-2	0.48	-1	-1
124	1456361	240341	3	False	up	right
125	1459007	243097	-2	0.48	-1	-1
126	1460007	244138	3	True	upri	upri
127	1462655	246897	-2	0.56	-1	-1
128	1463500	247778	3	False	dole	uple
129	1466694	251104	-2	0.56	-1	-1
130	1467827	252285	3	False	up	upri
131	1470514	255084	-2	0.56	-1	-1
132	1471494	256105	3	True	upri	upri
133	1473980	258695	-2	0.56	-1	-1
134	1475821	260613	3	False	upri	left
135	1478567	263473	-2	0.56	-1	-1
136	1479414	264356	3	False	up	dori
137	1482407	267473	-2	0.56	-1	-1
138	1483320	268424	3	True	uple	uple
139	1486146	271369	-2	0.56	-1	-1
140	1487187	272453	3	True	upri	upri
141	1490353	275751	-2	0.56	-1	-1
142	1491246	276682	3	False	down	right
143	1494626	280203	-2	0.56	-1	-1
144	1495614	281232	3	False	up	upri
145	1498453	284189	-2	0.64	-1	-1
146	1499380	285155	3	True	dole	dole
147	1502259	288155	-2	0.64	-1	-1
148	1503354	289294	3	False	up	right
149	1506146	292204	-2	0.64	-1	-1
150	1506933	293023	3	True	dole	dole
151	1509713	295920	-2	0.64	-1	-1
152	1510480	296719	3	False	up	upri
153	1514219	300614	-2	0.64	-1	-1
154	1514980	301406	3	False	up	dole
155	1517873	304420	-2	0.64	-1	-1
156	1518653	305232	3	False	up	dole
157	1521719	308427	-2	0.64	-1	-1
158	1522500	309240	3	True	dole	dole
159	1525273	312128	-2	0.64	-1	-1
160	1526167	313060	3	False	upri	right
161	1529572	316608	-2	0.64	-1	-1
162	1530293	317359	3	True	left	left
163	1533819	321032	-2	0.72	-1	-1
164	1534819	322074	3	True	dori	dori
165	1537573	324942	-2	0.72	-1	-1
166	1538532	325942	3	False	uple	right
167	1541673	329213	-2	0.72	-1	-1
168	1542467	330040	3	True	up	up
169	1545659	333366	-2	0.72	-1	-1
170	1546486	334227	3	True	upri	upri
171	1550159	338054	-2	0.72	-1	-1
172	1550892	338818	3	True	dori	dori
173	1553659	341700	-2	0.72	-1	-1
174	1554645	342727	3	True	right	right
175	1557546	345749	-2	0.72	-1	-1
176	1558307	346542	3	True	uple	uple
177	1561965	350353	-2	0.72	-1	-1
178	1564166	352645	3	False	down	left
179	1566832	355423	-2	0.72	-1	-1
180	1567698	356325	3	False	uple	upri
181	start	1569859	358576.00	DynamicAcuity
182	1579832	368965	-2	0.00	-1	-1
183	1600052	390029	3	False	dole	upri
184	1603252	393362	-2	0.00	-1	-1
185	1605518	395724	3	False	left	upri
186	1608285	398606	-2	0.00	-1	-1
187	1609179	399537	3	False	uple	right
188	1612138	402620	-2	0.00	-1	-1
189	1613551	404092	3	False	right	up
190	1616065	406710	-2	0.00	-1	-1
191	1617138	407829	3	False	dori	right
192	1619205	409981	-2	0.00	-1	-1
193	1620145	410961	3	False	up	right
194	1622331	413239	-2	0.00	-1	-1
195	1623218	414162	3	True	right	right
196	1625024	416044	-2	0.00	-1	-1
197	1625904	416961	3	False	dole	up
198	1628445	419607	-2	0.00	-1	-1
199	1629605	420816	3	False	up	right
200	1631731	423031	-2	0.08	-1	-1
201	1632578	423913	3	True	dole	dole
202	1634478	425892	-2	0.08	-1	-1
203	1635258	426705	3	False	dole	uple
204	1637284	428816	-2	0.08	-1	-1
205	1638272	429845	3	False	uple	up
206	1640758	432434	-2	0.08	-1	-1
207	1641612	433324	3	True	upri	upri
208	1644118	435934	-2	0.08	-1	-1
209	1645064	436920	3	True	dori	dori
210	1647184	439129	-2	0.08	-1	-1
211	1648051	440032	3	True	uple	uple
212	1651051	443157	-2	0.08	-1	-1
213	1651838	443976	3	True	upri	upri
214	1653658	445873	-2	0.08	-1	-1
215	1656578	448914	3	False	dole	dori
216	1658104	450505	-2	0.08	-1	-1
217	1659851	452324	3	False	uple	left
218	1663011	455616	-2	0.16	-1	-1
219	1664077	456727	3	True	upri	upri
220	1666630	459387	-2	0.16	-1	-1
221	1667604	460401	3	True	right	right
222	1671371	464325	-2	0.16	-1	-1
223	1672218	465207	3	False	dole	upri
224	1674791	467888	-2	0.16	-1	-1
225	1675944	469089	3	False	upri	uple
226	1679531	472826	-2	0.16	-1	-1
227	1680510	473846	3	True	up	up
228	1683050	476492	-2	0.16	-1	-1
229	1683851	477326	3	True	right	right
230	1686017	479583	-2	0.16	-1	-1
231	1687497	481124	3	False	down	uple
232	1689263	482965	-2	0.16	-1	-1
233	1690210	483951	3	False	right	left
234	1692517	486354	-2	0.16	-1	-1
235	1693364	487236	3	True	dole	dole
236	1695670	489639	-2	0.24	-1	-1
237	1696670	490680	3	False	up	upri
238	1698530	492618	-2	0.24	-1	-1
239	1699450	493577	3	True	upri	upri
240	1701290	495493	-2	0.24	-1	-1
241	1702138	496376	3	True	dori	dori
242	1703964	498278	-2	0.24	-1	-1
