
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	2281750	8.71	DynamicAcuity
1	2284735	3118	-2	0.00	-1	-1
2	2285536	3952	1	True	uple	uple
3	2288028	6548	-2	0.00	-1	-1
4	2288862	7417	1	True	down	down
5	2291308	9965	-2	0.00	-1	-1
6	2292035	10722	1	True	down	down
7	2294435	13222	-2	0.00	-1	-1
8	2295262	14084	1	True	dori	dori
9	2297175	16076	-2	0.00	-1	-1
10	2297921	16854	1	True	dori	dori
11	2300055	19077	-2	0.00	-1	-1
12	2300701	19750	1	True	down	down
13	2302935	22077	-2	0.00	-1	-1
14	2303754	22931	1	True	down	down
15	2305701	24959	-2	0.00	-1	-1
16	2306422	25709	1	True	up	up
17	2308248	27612	-2	0.00	-1	-1
18	2308908	28300	1	True	uple	uple
19	2311295	30786	-2	0.08	-1	-1
20	2311848	31363	1	True	left	left
21	2314195	33807	-2	0.08	-1	-1
22	2314822	34460	1	True	dori	dori
23	2316821	36543	-2	0.08	-1	-1
24	2317455	37203	1	True	down	down
25	2320201	40065	-2	0.08	-1	-1
26	2320835	40724	1	True	upri	upri
27	2323534	43537	-2	0.08	-1	-1
28	2324148	44175	1	True	right	right
29	2326614	46745	-2	0.08	-1	-1
30	2327221	47377	1	True	down	down
31	2329048	49281	-2	0.08	-1	-1
32	2329681	49940	1	True	dori	dori
33	2331755	52100	-2	0.08	-1	-1
34	2332368	52739	1	True	down	down
35	2334854	55329	-2	0.08	-1	-1
36	2335421	55919	1	True	left	left
37	2337488	58072	-2	0.16	-1	-1
38	2338041	58649	1	True	right	right
39	2339974	60663	-2	0.16	-1	-1
40	2340621	61336	1	True	uple	uple
41	2343354	64183	-2	0.16	-1	-1
42	2343974	64830	1	True	down	down
43	2346187	67135	-2	0.16	-1	-1
44	2346847	67823	1	True	upri	upri
45	2349254	70329	-2	0.16	-1	-1
46	2349881	70983	1	True	dole	dole
47	2352540	73753	-2	0.16	-1	-1
48	2353120	74358	1	False	uple	up
49	2355320	76649	-2	0.16	-1	-1
50	2355927	77281	1	True	upri	upri
51	2358620	80087	-2	0.16	-1	-1
52	2359214	80706	1	True	left	left
53	2361500	83087	-2	0.16	-1	-1
54	2362234	83851	1	True	dole	dole
55	2364253	85955	-2	0.24	-1	-1
56	2364881	86609	1	True	upri	upri
57	2367787	89636	-2	0.24	-1	-1
58	2368407	90283	1	True	upri	upri
59	2370954	92935	-2	0.24	-1	-1
60	2371534	93539	1	True	left	left
61	2373600	95692	-2	0.24	-1	-1
62	2374213	96331	1	True	dori	dori
63	2376661	98880	-2	0.24	-1	-1
64	2377200	99443	1	True	left	left
65	2379287	101616	-2	0.24	-1	-1
66	2379887	102241	1	True	left	left
67	2382373	104832	-2	0.24	-1	-1
68	2382880	105360	1	True	right	right
69	2385260	107839	-2	0.24	-1	-1
70	2385860	108464	1	True	dole	dole
71	2388187	110888	-2	0.24	-1	-1
72	2388747	111472	1	True	dole	dole
73	2391320	114152	-2	0.32	-1	-1
74	2391926	114783	1	True	dole	dole
75	2394760	117735	-2	0.32	-1	-1
76	2395347	118347	1	True	uple	uple
77	2397826	120930	-2	0.32	-1	-1
78	2398413	121541	1	True	right	right
79	2401060	124298	-2	0.32	-1	-1
80	2401666	124930	1	True	dori	dori
81	2404340	127715	-2	0.32	-1	-1
82	2405047	128452	1	True	up	up
83	2407946	131472	-2	0.32	-1	-1
84	2408586	132139	1	True	upri	upri
85	2411713	135396	-2	0.32	-1	-1
86	2412267	135973	1	True	right	right
87	2415473	139313	-2	0.32	-1	-1
88	2416126	139993	1	True	upri	upri
89	2418539	142507	-2	0.32	-1	-1
90	2419173	143167	1	True	left	left
91	2421959	146070	-2	0.40	-1	-1
92	2422586	146723	1	True	dori	dori
93	2425146	149390	-2	0.40	-1	-1
94	2425774	150044	1	True	dori	dori
95	2429100	153508	-2	0.40	-1	-1
96	2429693	154126	1	True	down	down
97	2432066	156599	-2	0.40	-1	-1
98	2432726	157286	1	True	upri	upri
99	2435533	160210	-2	0.40	-1	-1
