Using_curved_screen True Player_screen_cm 180 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 20 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 9 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
58	46036	1028464	0	head_stop	0.00	0
59	47988	1030337	0	ShowTarget	0.00	1
60	50335	1032590	0	MoveTarget	0.00	1
61	50349	1032604	0	ShowTarget	0.00	1
62	50662	1032904	0	head_turned	0.00	0
63	50905	1033137	0	head_stop	0.00	0
64	52947	1035097	0	ShowTarget	0.00	1
65	54731	1036810	0	MoveTarget	0.00	1
66	54752	1036830	0	ShowTarget	0.00	1
67	55051	1037117	0	head_turned	0.00	0
68	55516	1037563	0	head_stop	0.00	0
69	57219	1039198	0	ShowTarget	0.00	1
70	58732	1040650	0	MoveTarget	0.00	1
71	58752	1040670	0	ShowTarget	0.00	1
72	59065	1040970	0	head_turned	0.00	0
73	59315	1041210	0	head_stop	0.00	0
74	61301	1043117	0	ShowTarget	0.00	1
75	63621	1045344	0	MoveTarget	0.00	1
76	63642	1045364	0	ShowTarget	0.00	1
77	63892	1045603	0	head_turned	0.00	0
78	64204	1045903	0	head_stop	0.00	0
79	65100	1046763	0	ShowTarget	0.00	1
80	67482	1049050	0	MoveTarget	0.00	1
81	67496	1049064	0	ShowTarget	0.00	1
82	67760	1049317	0	head_turned	0.00	0
83	68086	1049630	0	head_stop	0.00	0
84	69447	1050936	0	ShowTarget	0.00	1
85	70913	1052344	0	MoveTarget	0.00	1
86	70926	1052357	0	ShowTarget	0.00	1
87	71323	1052737	0	head_turned	0.00	0
88	71510	1052916	0	head_stop	0.00	0
89	72406	1053777	0	ShowTarget	0.00	1
90	74302	1055597	0	MoveTarget	0.00	1
91	74316	1055610	0	ShowTarget	0.00	1
92	74600	1055883	0	head_turned	0.00	0
93	74885	1056157	0	head_stop	0.00	0
94	75767	1057003	0	ShowTarget	0.00	1
95	78115	1059257	0	MoveTarget	0.00	1
96	78135	1059277	0	ShowTarget	0.00	1
97	78399	1059530	0	head_turned	0.00	0
98	78670	1059790	0	head_stop	0.00	0
99	79962	1061030	0	ShowTarget	0.00	1
100	82115	1063097	0	MoveTarget	0.00	1
101	82136	1063116	0	ShowTarget	0.00	1
102	82414	1063383	0	head_turned	0.00	0
103	82726	1063683	0	head_stop	0.00	0
104	84935	1065803	0	ShowTarget	0.00	1
105	87219	1067996	0	MoveTarget	0.00	1
106	87240	1068017	0	ShowTarget	0.00	1
107	87532	1068296	0	head_turned	0.00	0
108	87817	1068570	0	head_stop	0.00	0
109	89157	1069857	0	ShowTarget	0.00	1
110	91261	1071876	0	MoveTarget	0.00	1
111	91282	1071897	0	ShowTarget	0.00	1
112	91532	1072136	0	head_turned	0.00	0
113	91907	1072496	0	head_stop	0.00	0
114	93074	1073617	0	ShowTarget	0.00	1
115	94893	1075363	0	MoveTarget	0.00	1
116	94914	1075383	0	ShowTarget	0.00	1
117	95213	1075670	0	head_turned	0.00	0
118	95456	1075903	0	head_stop	0.00	0
119	96818	1077211	0	ShowTarget	0.00	1
120	98894	1079203	0	MoveTarget	0.00	1
121	98908	1079216	0	ShowTarget	0.00	1
122	99192	1079490	0	head_turned	0.00	0
123	99671	1079950	0	head_stop	0.00	0
124	100727	1080963	0	ShowTarget	0.00	1
125	102894	1083043	0	MoveTarget	0.00	1
126	102908	1083056	0	ShowTarget	0.00	1
127	103165	1083303	0	head_turned	0.00	0
128	103442	1083570	0	head_stop	0.00	0
129	104957	1085024	0	ShowTarget	0.00	1
130	107540	1087503	0	MoveTarget	0.00	1
131	107554	1087516	0	ShowTarget	0.00	1
132	107832	1087783	0	head_turned	0.00	0
133	108109	1088049	0	head_stop	0.00	0
134	109151	1089050	0	ShowTarget	0.00	1
135	111214	1091030	0	MoveTarget	0.00	1
136	111228	1091043	0	ShowTarget	0.00	1
137	111534	1091337	0	head_turned	0.00	0
138	111887	1091676	0	head_stop	0.00	0
139	113103	1092843	0	ShowTarget	0.00	1
140	115304	1094956	0	MoveTarget	0.00	1
141	115318	1094969	0	ShowTarget	0.00	1
142	115582	1095223	0	head_turned	0.00	0
143	115978	1095603	0	head_stop	0.00	0
144	117194	1096770	0	ShowTarget	0.00	1
145	119186	1098683	0	MoveTarget	0.00	1
146	119200	1098696	0	ShowTarget	0.00	1
147	119464	1098949	0	head_turned	0.00	0
148	119742	1099216	0	head_stop	0.00	0
149	121013	1100436	0	ShowTarget	0.00	1
150	122909	1102256	0	MoveTarget	0.00	1
151	122923	1102269	0	ShowTarget	0.00	1
152	123166	1102502	0	head_turned	0.00	0
153	123402	1102729	0	head_stop	0.00	0
154	124520	1103803	0	ShowTarget	0.00	1
155	126145	1105363	0	MoveTarget	0.00	1
156	126159	1105376	0	ShowTarget	0.00	1
157	126451	1105656	0	head_turned	0.00	0
158	126701	1105896	0	head_stop	0.00	0
159	127930	1107076	0	ShowTarget	0.00	1
160	130076	1109136	0	MoveTarget	0.00	1
161	130090	1109149	0	ShowTarget	0.00	1
162	130368	1109416	0	head_turned	0.00	0
163	130618	1109656	0	head_stop	0.00	0
164	132938	1111883	0	ShowTarget	0.00	1
165	134972	1113836	0	MoveTarget	0.00	1
166	134986	1113849	0	ShowTarget	0.00	1
167	135271	1114123	0	head_turned	0.00	0
168	135500	1114343	0	head_stop	0.00	0
169	136813	1115603	0	ShowTarget	0.00	1
170	138972	1117676	0	MoveTarget	0.00	1
171	138986	1117689	0	ShowTarget	0.00	1
172	139271	1117962	0	head_turned	0.00	0
173	139493	1118176	0	head_stop	0.00	0
174	141042	1119662	0	ShowTarget	0.00	1
175	143563	1122083	0	MoveTarget	0.00	1
176	143577	1122096	0	ShowTarget	0.00	1
177	143855	1122362	0	head_turned	0.00	0
178	144278	1122769	0	head_stop	0.00	0
179	145362	1123809	0	ShowTarget	0.00	1
180	147744	1126096	0	MoveTarget	0.00	1
181	147758	1126109	0	ShowTarget	0.00	1
182	148028	1126369	0	head_turned	0.00	0
183	148487	1126809	0	head_stop	0.00	0
184	149793	1128063	0	ShowTarget	0.00	1
185	152167	1130342	0	MoveTarget	0.00	1
186	152181	1130356	0	ShowTarget	0.00	1
187	152452	1130616	0	head_turned	0.00	0
188	152848	1130996	0	head_stop	0.00	0
189	154008	1132109	0	ShowTarget	0.00	1
190	156390	1134396	0	MoveTarget	0.00	1
191	156404	1134409	0	ShowTarget	0.00	1
192	156675	1134669	0	head_turned	0.00	0
193	157105	1135082	0	head_stop	0.00	0
194	158363	1136290	0	ShowTarget	0.00	1
195	160453	1138295	0	MoveTarget	0.00	1
196	160474	1138316	0	ShowTarget	0.00	1
197	160766	1138596	0	head_turned	0.00	0
198	161036	1138856	0	head_stop	0.00	0
199	162356	1140122	0	ShowTarget	0.00	1
200	164043	1141742	0	MoveTarget	0.00	1
201	164064	1141762	0	ShowTarget	0.00	1
202	164439	1142122	0	head_turned	0.00	0
203	164647	1142322	0	head_stop	0.00	0
204	166322	1143930	0	ShowTarget	0.00	1
205	168426	1145949	0	MoveTarget	0.00	1
206	168446	1145969	0	ShowTarget	0.00	1
207	168738	1146249	0	head_turned	0.00	0
208	169099	1146595	0	head_stop	0.00	0
209	170398	1147842	0	ShowTarget	0.00	1
210	172037	1149416	0	MoveTarget	0.00	1
211	172051	1149429	0	ShowTarget	0.00	1
212	172342	1149709	0	head_turned	0.00	0
213	172849	1150195	0	head_stop	0.00	0
214	174009	1151309	0	ShowTarget	0.00	1
215	176197	1153408	0	MoveTarget	0.00	1
216	176218	1153429	0	ShowTarget	0.00	1
217	176475	1153675	0	head_turned	0.00	0
218	176884	1154069	0	head_stop	0.00	0
219	178454	1155575	0	ShowTarget	0.00	1
220	180565	1157602	0	MoveTarget	0.00	1
221	180579	1157615	0	ShowTarget	0.00	1
222	180850	1157875	0	head_turned	0.00	0
223	181107	1158122	0	head_stop	0.00	0
224	182419	1159382	0	ShowTarget	0.00	1
225	184572	1161449	0	MoveTarget	0.00	1
226	184586	1161462	0	ShowTarget	0.00	1
227	184864	1161729	0	head_turned	0.00	0
228	185246	1162095	0	head_stop	0.00	0
229	186309	1163116	0	ShowTarget	0.00	1
230	188142	1164875	0	MoveTarget	0.00	1
231	188163	1164895	0	ShowTarget	0.00	1
232	188510	1165229	0	head_turned	0.00	0
233	188878	1165582	0	head_stop	0.00	0
234	190302	1166949	0	ShowTarget	0.00	1
235	191886	1168469	0	MoveTarget	0.00	1
236	191899	1168482	0	ShowTarget	0.00	1
237	192170	1168742	0	head_turned	0.00	0
238	192566	1169122	0	head_stop	0.00	0
239	193594	1170109	0	ShowTarget	0.00	1
240	196060	1172476	0	MoveTarget	0.00	1
241	196073	1172489	0	ShowTarget	0.00	1
242	196358	1172762	0	head_turned	0.00	0
243	196601	1172995	0	head_stop	0.00	0
244	197803	1174149	0	ShowTarget	0.00	1
245	199601	1175875	0	MoveTarget	0.00	1
246	199615	1175889	0	ShowTarget	0.00	1
247	199962	1176222	0	head_turned	0.00	0
248	200323	1176568	0	head_stop	0.00	0
249	201310	1177515	0	ShowTarget	0.00	1
250	203448	1179568	0	MoveTarget	0.00	1
251	203462	1179581	0	ShowTarget	0.00	1
252	203761	1179868	0	head_turned	0.00	0
253	203997	1180095	0	head_stop	0.00	0
254	205476	1181515	0	ShowTarget	0.00	1
255	207372	1183335	0	MoveTarget	0.00	1
256	207386	1183348	0	ShowTarget	0.00	1
257	207824	1183769	0	head_turned	0.00	0
258	208199	1184128	0	head_stop	0.00	0
259	209394	1185276	0	ShowTarget	0.00	1
260	210845	1186668	0	MoveTarget	0.00	1
261	210858	1186681	0	ShowTarget	0.00	1
262	211581	1187375	0	head_turned	0.00	0
263	211845	1187628	0	head_stop	0.00	0
264	213096	1188829	0	ShowTarget	0.00	1
265	215178	1190828	0	MoveTarget	0.00	1
266	215192	1190842	0	ShowTarget	0.00	1
267	215512	1191148	0	head_turned	0.00	0
268	215762	1191388	0	head_stop	0.00	0
269	216999	1192575	0	ShowTarget	0.00	1
270	218783	1194288	0	MoveTarget	0.00	1
271	218797	1194302	0	ShowTarget	0.00	1
272	219116	1194608	0	head_turned	0.00	0
273	219394	1194875	0	head_stop	0.00	0
274	220562	1195996	0	ShowTarget	0.00	1
275	222068	1197441	0	MoveTarget	0.00	1
276	222081	1197455	0	ShowTarget	0.00	1
277	222443	1197802	0	head_turned	0.00	0
278	222713	1198061	0	head_stop	0.00	0
279	224526	1199801	0	ShowTarget	0.00	1
280	226464	1201661	0	MoveTarget	0.00	1
281	226477	1201675	0	ShowTarget	0.00	1
282	226804	1201988	0	head_turned	0.00	0
283	227075	1202248	0	head_stop	0.00	0
284	228513	1203628	0	ShowTarget	0.00	1
285	230263	1205308	0	MoveTarget	0.00	1
286	230276	1205321	0	ShowTarget	0.00	1
287	230624	1205655	0	head_turned	0.00	0
288	231013	1206028	0	head_stop	0.00	0
289	232769	1207715	0	ShowTarget	0.00	1
290	234936	1209795	0	MoveTarget	0.00	1
291	234950	1209808	0	ShowTarget	0.00	1
292	235228	1210075	0	head_turned	0.00	0
293	235617	1210448	0	head_stop	0.00	0
294	237367	1212128	0	ShowTarget	0.00	1
295	238943	1213641	0	MoveTarget	0.00	1
296	238957	1213654	0	ShowTarget	0.00	1
297	239270	1213955	0	head_turned	0.00	0
298	239520	1214195	0	head_stop	0.00	0
299	240826	1215448	0	ShowTarget	0.00	1
300	243235	1217761	0	MoveTarget	0.00	1
301	243249	1217774	0	ShowTarget	0.00	1
302	243527	1218041	0	head_turned	0.00	0
303	244006	1218501	0	head_stop	0.00	0
304	244952	1219409	0	ShowTarget	0.00	1
305	247076	1221448	0	MoveTarget	0.00	1
306	247090	1221461	0	ShowTarget	0.00	1
307	247367	1221728	0	head_turned	0.00	0
308	247923	1222261	0	head_stop	0.00	0
309	248916	1223215	0	ShowTarget	0.00	1
310	250527	1224761	0	MoveTarget	0.00	1
311	250549	1224781	0	ShowTarget	0.00	1
312	250854	1225075	0	head_turned	0.00	0
313	251104	1225314	0	head_stop	0.00	0
314	252437	1226594	0	ShowTarget	0.00	1
315	253993	1228088	0	MoveTarget	0.00	1
316	254014	1228108	0	ShowTarget	0.00	1
317	254319	1228401	0	head_turned	0.00	0
318	254597	1228668	0	head_stop	0.00	0
319	255875	1229894	0	ShowTarget	0.00	1
320	257528	1231481	0	MoveTarget	0.00	1
321	257542	1231494	0	ShowTarget	0.00	1
322	257820	1231761	0	head_turned	0.00	0
323	258361	1232281	0	head_stop	0.00	0
324	259632	1233501	0	ShowTarget	0.00	1
325	261709	1235494	0	MoveTarget	0.00	1
326	261723	1235508	0	ShowTarget	0.00	1
327	261986	1235761	0	head_turned	0.00	0
328	262257	1236021	0	head_stop	0.00	0
329	263577	1237288	0	ShowTarget	0.00	1
330	266161	1239768	0	MoveTarget	0.00	1
331	266174	1239781	0	ShowTarget	0.00	1
332	266431	1240028	0	head_turned	0.00	0
333	266758	1240341	0	head_stop	0.00	0
334	267953	1241488	0	ShowTarget	0.00	1
335	270522	1243954	0	MoveTarget	0.00	1
336	270543	1243974	0	ShowTarget	0.00	1
337	270834	1244254	0	head_turned	0.00	0
338	271293	1244694	0	head_stop	0.00	0
339	272620	1245968	0	ShowTarget	0.00	1
340	274904	1248161	0	MoveTarget	0.00	1
341	274918	1248174	0	ShowTarget	0.00	1
342	275230	1248474	0	head_turned	0.00	0
343	275446	1248681	0	head_stop	0.00	0
344	276772	1249954	0	ShowTarget	0.00	1
345	279300	1252380	0	MoveTarget	0.00	1
346	279321	1252401	0	ShowTarget	0.00	1
347	279613	1252681	0	head_turned	0.00	0
348	280078	1253127	0	head_stop	0.00	0
349	281913	1254889	0	ShowTarget	0.00	1
350	283676	1256581	0	MoveTarget	0.00	1
351	283696	1256601	0	ShowTarget	0.00	1
352	284126	1257014	0	head_turned	0.00	0
353	284425	1257300	0	head_stop	0.00	0
354	285710	1258534	0	ShowTarget	0.00	1
355	288016	1260747	0	MoveTarget	0.00	1
356	288030	1260761	0	ShowTarget	0.00	1
357	288377	1261094	0	head_turned	0.00	0
358	288627	1261334	0	head_stop	0.00	0
359	289982	1262634	0	ShowTarget	0.00	1
360	292849	1265387	0	MoveTarget	0.00	1
361	292863	1265400	0	ShowTarget	0.00	1
362	293148	1265674	0	head_turned	0.00	0
363	293523	1266034	0	head_stop	0.00	0
364	295016	1267467	0	ShowTarget	0.00	1
