Using_curved_screen True Player_screen_cm 180 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 180 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 9 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
9	164984	-1	GameMode StaticAcuity HideFlag True JumpFlag False ShowTargetFlag True HeadIndicatorChange False SkipCenterFlag True HideHeadIndicator True Gain 1 UsingAcuityAfter False UsingAcuityBefore False UsingAcuityWaitTime True AcuitySize 8 UsingAcuityChange True CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay False DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.000 DynaDelayInter 0.000 	
3	409	165368	0	ReSet	0.00	0
4	416	165375	0	ShowTarget	0.00	0
5	1931	166829	0	MoveTarget	0.00	1
6	1951	166848	0	ShowTarget	0.00	1
7	2166	167055	0	TargetHided	0.00	1
8	2168	167056	0	ChangeTargetWaitTime	0.00	1
9	3710	168537	0	ShowTarget	0.00	1
10	4791	169575	0	MoveTarget	0.00	1
11	4805	169588	0	ShowTarget	0.00	1
12	5014	169788	0	TargetHided	0.00	1
13	5014	169788	0	ChangeTargetWaitTime	0.00	1
14	6708	171415	0	ShowTarget	0.00	1
15	8444	173081	0	MoveTarget	0.00	1
16	8465	173101	0	ShowTarget	0.00	1
17	8673	173301	0	TargetHided	0.00	1
18	8673	173301	0	ChangeTargetWaitTime	0.00	1
19	10222	174788	0	ShowTarget	0.00	1
20	11979	176475	0	MoveTarget	0.00	1
21	11993	176488	0	ShowTarget	0.00	1
22	12215	176701	0	TargetHided	0.00	1
23	12215	176701	0	ChangeTargetWaitTime	0.00	1
24	13681	178108	0	ShowTarget	0.00	1
25	15153	179521	0	MoveTarget	0.00	1
26	15167	179535	0	ShowTarget	0.00	1
27	15375	179735	0	TargetHided	0.00	1
28	15375	179735	0	ChangeTargetWaitTime	0.00	1
29	16799	181101	0	ShowTarget	0.00	1
30	18493	182728	0	MoveTarget	0.00	1
31	18508	182741	0	ShowTarget	0.00	1
32	18730	182954	0	TargetHided	0.00	1
33	18730	182954	0	ChangeTargetWaitTime	0.00	1
34	20279	184442	0	ShowTarget	0.00	1
35	21751	185855	0	MoveTarget	0.00	1
36	21764	185868	0	ShowTarget	0.00	1
37	21973	186068	0	TargetHided	0.00	1
38	21973	186068	0	ChangeTargetWaitTime	0.00	1
39	23640	187668	0	ShowTarget	0.00	1
40	24973	188948	0	MoveTarget	0.00	1
41	24994	188968	0	ShowTarget	0.00	1
42	25209	189175	0	TargetHided	0.00	1
43	25209	189175	0	ChangeTargetWaitTime	0.00	1
44	26584	190494	0	ShowTarget	0.00	1
45	28265	192108	0	MoveTarget	0.00	1
46	28279	192121	0	ShowTarget	0.00	1
47	28501	192334	0	TargetHided	0.00	1
48	28501	192334	0	ChangeTargetWaitTime	0.00	1
49	30119	193888	0	ShowTarget	0.00	1
50	31571	195281	0	MoveTarget	0.00	1
51	31591	195301	0	ShowTarget	0.00	1
52	31800	195501	0	TargetHided	0.00	1
53	31800	195501	0	ChangeTargetWaitTime	0.00	1
54	33287	196928	0	ShowTarget	0.00	1
55	35016	198588	0	MoveTarget	0.00	1
56	35029	198601	0	ShowTarget	0.00	1
57	35231	198794	0	TargetHided	0.00	1
58	35231	198794	0	ChangeTargetWaitTime	0.00	1
59	36752	200255	0	ShowTarget	0.00	1
60	38286	201728	0	MoveTarget	0.00	1
61	38300	201741	0	ShowTarget	0.00	1
62	38522	201954	0	TargetHided	0.00	1
63	38522	201954	0	ChangeTargetWaitTime	0.00	1
64	40016	203388	0	ShowTarget	0.00	1
65	41259	204581	0	MoveTarget	0.00	1
66	41279	204601	0	ShowTarget	0.00	1
67	41488	204801	0	TargetHided	0.00	1
68	41488	204801	0	ChangeTargetWaitTime	0.00	1
69	43078	206328	0	ShowTarget	0.00	1
70	44426	207621	0	MoveTarget	0.00	1
71	44439	207634	0	ShowTarget	0.00	1
72	44648	207834	0	TargetHided	0.00	1
73	44648	207834	0	ChangeTargetWaitTime	0.00	1
74	46016	209148	0	ShowTarget	0.00	1
75	47322	210401	0	MoveTarget	0.00	1
76	47342	210421	0	ShowTarget	0.00	1
77	47551	210621	0	TargetHided	0.00	1
78	47551	210621	0	ChangeTargetWaitTime	0.00	1
79	49031	212041	0	ShowTarget	0.00	1
80	51058	213988	0	MoveTarget	0.00	1
81	51072	214001	0	ShowTarget	0.00	1
82	51280	214201	0	TargetHided	0.00	1
83	51280	214201	0	ChangeTargetWaitTime	0.00	1
84	52725	215587	0	ShowTarget	0.00	1
85	54530	217321	0	MoveTarget	0.00	1
86	54544	217334	0	ShowTarget	0.00	1
87	54767	217548	0	TargetHided	0.00	1
88	54767	217548	0	ChangeTargetWaitTime	0.00	1
89	56171	218895	0	ShowTarget	0.00	1
90	57829	220488	0	MoveTarget	0.00	1
91	57843	220501	0	ShowTarget	0.00	1
92	58051	220701	0	TargetHided	0.00	1
93	58051	220701	0	ChangeTargetWaitTime	0.00	1
94	59447	222041	0	ShowTarget	0.00	1
95	60822	223361	0	MoveTarget	0.00	1
96	60836	223374	0	ShowTarget	0.00	1
97	61044	223574	0	TargetHided	0.00	1
98	61044	223574	0	ChangeTargetWaitTime	0.00	1
99	62406	224881	0	ShowTarget	0.00	1
100	64163	226567	0	MoveTarget	0.00	1
101	64177	226581	0	ShowTarget	0.00	1
102	64385	226780	0	TargetHided	0.00	1
103	64385	226781	0	ChangeTargetWaitTime	0.00	1
104	65774	228114	0	ShowTarget	0.00	1
105	67072	229360	0	MoveTarget	0.00	1
106	67093	229381	0	ShowTarget	0.00	1
107	67302	229581	0	TargetHided	0.00	1
108	67302	229581	0	ChangeTargetWaitTime	0.00	1
109	68920	231134	0	ShowTarget	0.00	1
110	70232	232394	0	MoveTarget	0.00	1
111	70246	232407	0	ShowTarget	0.00	1
112	70469	232621	0	TargetHided	0.00	1
