Using_curved_screen True Player_screen_cm 90 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 180 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 9 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
41	31111	1028346	0	ShowTarget	0.00	1
42	31326	1028553	0	TargetHided	0.00	1
43	31326	1028553	0	ChangeTargetWaitTime	0.00	1
44	34070	1031187	0	ShowTarget	0.00	1
45	35931	1032973	0	MoveTarget	0.00	1
46	35944	1032986	0	ShowTarget	0.00	1
47	36153	1033186	0	TargetHided	0.00	1
48	36153	1033186	0	ChangeTargetWaitTime	0.00	1
49	37882	1034846	0	ShowTarget	0.00	1
50	38993	1035913	0	MoveTarget	0.00	1
51	39007	1035926	0	ShowTarget	0.00	1
52	39229	1036139	0	TargetHided	0.00	1
53	39229	1036140	0	ChangeTargetWaitTime	0.00	1
54	41111	1037946	0	ShowTarget	0.00	1
55	42528	1039306	0	MoveTarget	0.00	1
56	42542	1039319	0	ShowTarget	0.00	1
57	42744	1039513	0	TargetHided	0.00	1
58	42744	1039513	0	ChangeTargetWaitTime	0.00	1
59	44375	1041079	0	ShowTarget	0.00	1
60	45806	1042453	0	MoveTarget	0.00	1
61	45827	1042473	0	ShowTarget	0.00	1
62	46042	1042679	0	TargetHided	0.00	1
63	46042	1042679	0	ChangeTargetWaitTime	0.00	1
64	47737	1044306	0	ShowTarget	0.00	1
65	49438	1045939	0	MoveTarget	0.00	1
66	49460	1045960	0	ShowTarget	0.00	1
67	49674	1046166	0	TargetHided	0.00	1
68	49674	1046166	0	ChangeTargetWaitTime	0.00	1
69	51383	1047806	0	ShowTarget	0.00	1
70	52911	1049272	0	MoveTarget	0.00	1
71	52931	1049292	0	ShowTarget	0.00	1
72	53140	1049493	0	TargetHided	0.00	1
73	53140	1049493	0	ChangeTargetWaitTime	0.00	1
74	54772	1051059	0	ShowTarget	0.00	1
75	56438	1052659	0	MoveTarget	0.00	1
76	56452	1052673	0	ShowTarget	0.00	1
77	56661	1052873	0	TargetHided	0.00	1
78	56661	1052873	0	ChangeTargetWaitTime	0.00	1
79	58300	1054446	0	ShowTarget	0.00	1
80	59543	1055639	0	MoveTarget	0.00	1
81	59564	1055659	0	ShowTarget	0.00	1
82	59780	1055867	0	TargetHided	0.00	1
83	59780	1055867	0	ChangeTargetWaitTime	0.00	1
84	61363	1057386	0	ShowTarget	0.00	1
85	63294	1059240	0	MoveTarget	0.00	1
86	63307	1059252	0	ShowTarget	0.00	1
87	63529	1059466	0	TargetHided	0.00	1
88	63529	1059466	0	ChangeTargetWaitTime	0.00	1
89	65245	1061113	0	ShowTarget	0.00	1
90	66918	1062719	0	MoveTarget	0.00	1
91	66932	1062732	0	ShowTarget	0.00	1
92	67134	1062926	0	TargetHided	0.00	1
93	67134	1062926	0	ChangeTargetWaitTime	0.00	1
94	68614	1064347	0	ShowTarget	0.00	1
95	70238	1065906	0	MoveTarget	0.00	1
96	70259	1065926	0	ShowTarget	0.00	1
97	70467	1066126	0	TargetHided	0.00	1
98	70467	1066126	0	ChangeTargetWaitTime	0.00	1
99	71989	1067586	0	ShowTarget	0.00	1
100	73440	1068979	0	MoveTarget	0.00	1
101	73454	1068992	0	ShowTarget	0.00	1
102	73676	1069206	0	TargetHided	0.00	1
103	73676	1069206	0	ChangeTargetWaitTime	0.00	1
104	75087	1070560	0	ShowTarget	0.00	1
105	76398	1071819	0	MoveTarget	0.00	1
106	76412	1071832	0	ShowTarget	0.00	1
107	76613	1072026	0	TargetHided	0.00	1
108	76613	1072026	0	ChangeTargetWaitTime	0.00	1
109	78030	1073386	0	ShowTarget	0.00	1
110	79843	1075125	0	MoveTarget	0.00	1
111	79864	1075146	0	ShowTarget	0.00	1
112	80072	1075346	0	TargetHided	0.00	1
113	80072	1075346	0	ChangeTargetWaitTime	0.00	1
114	81697	1076905	0	ShowTarget	0.00	1
115	82794	1077959	0	MoveTarget	0.00	1
116	82808	1077972	0	ShowTarget	0.00	1
117	83031	1078186	0	TargetHided	0.00	1
118	83031	1078186	0	ChangeTargetWaitTime	0.00	1
119	85309	1080373	0	ShowTarget	0.00	1
120	86843	1081846	0	MoveTarget	0.00	1
121	86857	1081859	0	ShowTarget	0.00	1
122	87065	1082059	0	TargetHided	0.00	1
123	87065	1082059	0	ChangeTargetWaitTime	0.00	1
124	88739	1083666	0	ShowTarget	0.00	1
125	90566	1085418	0	MoveTarget	0.00	1
126	90580	1085432	0	ShowTarget	0.00	1
127	90803	1085646	0	TargetHided	0.00	1
128	90803	1085646	0	ChangeTargetWaitTime	0.00	1
129	94184	1088892	0	ShowTarget	0.00	1
130	95455	1090112	0	MoveTarget	0.00	1
131	95475	1090132	0	ShowTarget	0.00	1
132	95684	1090332	0	TargetHided	0.00	1
133	95684	1090332	0	ChangeTargetWaitTime	0.00	1
134	134853	1127932	0	ShowTarget	0.00	1
135	136673	1129678	0	MoveTarget	0.00	1
136	136693	1129698	0	ShowTarget	0.00	1
137	136902	1129898	0	TargetHided	0.00	1
138	136902	1129898	0	ChangeTargetWaitTime	0.00	1
139	138534	1131465	0	ShowTarget	0.00	1
140	139999	1132872	0	MoveTarget	0.00	1
141	140013	1132885	0	ShowTarget	0.00	1
142	140221	1133085	0	TargetHided	0.00	1
143	140221	1133085	0	ChangeTargetWaitTime	0.00	1
144	141728	1134532	0	ShowTarget	0.00	1
145	143263	1136005	0	MoveTarget	0.00	1
146	143277	1136018	0	ShowTarget	0.00	1
147	143500	1136232	0	TargetHided	0.00	1
148	143500	1136232	0	ChangeTargetWaitTime	0.00	1
149	144944	1137618	0	ShowTarget	0.00	1
150	146388	1139004	0	MoveTarget	0.00	1
151	146402	1139012	0	ShowTarget	0.00	1
152	146610	1139218	0	TargetHided	0.00	1
153	146610	1139218	0	ChangeTargetWaitTime	0.00	1
154	148063	1140612	0	ShowTarget	0.00	1
155	149402	1141892	0	MoveTarget	0.00	1
156	149423	1141918	0	ShowTarget	0.00	1
157	149638	1142125	0	TargetHided	0.00	1
158	149638	1142125	0	ChangeTargetWaitTime	0.00	1
159	151139	1143565	0	ShowTarget	0.00	1
160	152479	1144851	0	MoveTarget	0.00	1
161	152493	1144864	0	ShowTarget	0.00	1
162	152701	1145065	0	TargetHided	0.00	1
163	152701	1145065	0	ChangeTargetWaitTime	0.00	1
164	155111	1147378	0	ShowTarget	0.00	1
165	156750	1148951	0	MoveTarget	0.00	1
166	156764	1148965	0	ShowTarget	0.00	1
167	156986	1149178	0	TargetHided	0.00	1
168	156986	1149178	0	ChangeTargetWaitTime	0.00	1
169	158487	1150619	0	ShowTarget	0.00	1
170	160007	1152077	0	MoveTarget	0.00	1
171	160021	1152091	0	ShowTarget	0.00	1
172	160229	1152291	0	TargetHided	0.00	1
173	160229	1152291	0	ChangeTargetWaitTime	0.00	1
174	162007	1153998	0	ShowTarget	0.00	1
175	163347	1155284	0	MoveTarget	0.00	1
176	163362	1155298	0	ShowTarget	0.00	1
177	163584	1155511	0	TargetHided	0.00	1
178	163584	1155511	0	ChangeTargetWaitTime	0.00	1
179	183029	1174178	0	ShowTarget	0.00	1
180	184675	1175757	0	MoveTarget	0.00	1
181	184689	1175771	0	ShowTarget	0.00	1
182	184890	1175964	0	TargetHided	0.00	1
183	184890	1175964	0	ChangeTargetWaitTime	0.00	1
184	186182	1177204	0	ShowTarget	0.00	1
185	187509	1178478	0	MoveTarget	0.00	1
186	187523	1178491	0	ShowTarget	0.00	1
187	187731	1178691	0	TargetHided	0.00	1
188	187731	1178691	0	ChangeTargetWaitTime	0.00	1
189	189648	1180531	0	ShowTarget	0.00	1
190	190906	1181738	0	MoveTarget	0.00	1
191	190919	1181751	0	ShowTarget	0.00	1
192	191142	1181965	0	TargetHided	0.00	1
193	191142	1181965	0	ChangeTargetWaitTime	0.00	1
194	200246	1190704	0	ShowTarget	0.00	1
195	201482	1191891	0	MoveTarget	0.00	1
196	201503	1191910	0	ShowTarget	0.00	1
197	201711	1192111	0	TargetHided	0.00	1
198	201711	1192111	0	ChangeTargetWaitTime	0.00	1
199	203378	1193711	0	ShowTarget	0.00	1
200	204572	1194857	0	MoveTarget	0.00	1
201	204594	1194878	0	ShowTarget	0.00	1
202	204802	1195077	0	TargetHided	0.00	1
203	204802	1195077	0	ChangeTargetWaitTime	0.00	1
204	206427	1196638	0	ShowTarget	0.00	1
205	208239	1198377	0	MoveTarget	0.00	1
206	208260	1198397	0	ShowTarget	0.00	1
207	208475	1198604	0	TargetHided	0.00	1
208	208475	1198604	0	ChangeTargetWaitTime	0.00	1
209	209892	1199964	0	ShowTarget	0.00	1
210	211559	1201564	0	MoveTarget	0.00	1
211	211573	1201577	0	ShowTarget	0.00	1
212	211782	1201778	0	TargetHided	0.00	1
213	211782	1201778	0	ChangeTargetWaitTime	0.00	1
214	213885	1203797	0	ShowTarget	0.00	1
215	215489	1205337	0	MoveTarget	0.00	1
216	215504	1205351	0	ShowTarget	0.00	1
217	215712	1205550	0	TargetHided	0.00	1
218	215712	1205550	0	ChangeTargetWaitTime	0.00	1
219	225928	1215357	0	ShowTarget	0.00	1
220	227476	1216844	0	MoveTarget	0.00	1
221	227490	1216857	0	ShowTarget	0.00	1
222	227699	1217057	0	TargetHided	0.00	1
223	227699	1217057	0	ChangeTargetWaitTime	0.00	1
224	229539	1218824	0	ShowTarget	0.00	1
225	231476	1220684	0	MoveTarget	0.00	1
226	231490	1220697	0	ShowTarget	0.00	1
227	231699	1220897	0	TargetHided	0.00	1
228	231699	1220897	0	ChangeTargetWaitTime	0.00	1
229	233067	1222210	0	ShowTarget	0.00	1
230	234998	1224064	0	MoveTarget	0.00	1
231	235011	1224077	0	ShowTarget	0.00	1
232	235234	1224290	0	TargetHided	0.00	1
233	235234	1224290	0	ChangeTargetWaitTime	0.00	1
234	236602	1225604	0	ShowTarget	0.00	1
235	238630	1227550	0	MoveTarget	0.00	1
236	238644	1227564	0	ShowTarget	0.00	1
237	238852	1227763	0	TargetHided	0.00	1
238	238852	1227763	0	ChangeTargetWaitTime	0.00	1
239	240130	1228990	0	ShowTarget	0.00	1
240	241484	1230290	0	MoveTarget	0.00	1
241	241505	1230310	0	ShowTarget	0.00	1
242	241713	1230510	0	TargetHided	0.00	1
243	241713	1230510	0	ChangeTargetWaitTime	0.00	1
244	243269	1232004	0	ShowTarget	0.00	1
245	244839	1233510	0	MoveTarget	0.00	1
246	244852	1233523	0	ShowTarget	0.00	1
247	245061	1233724	0	TargetHided	0.00	1
248	245061	1233724	0	ChangeTargetWaitTime	0.00	1
249	247186	1235764	0	ShowTarget	0.00	1
250	248776	1237290	0	MoveTarget	0.00	1
251	248790	1237303	0	ShowTarget	0.00	1
252	249006	1237510	0	TargetHided	0.00	1
253	249006	1237510	0	ChangeTargetWaitTime	0.00	1
254	252610	1240970	0	ShowTarget	0.00	1
255	253971	1242276	0	MoveTarget	0.00	1
256	253992	1242297	0	ShowTarget	0.00	1
257	254200	1242497	0	TargetHided	0.00	1
258	254200	1242497	0	ChangeTargetWaitTime	0.00	1
259	255867	1244097	0	ShowTarget	0.00	1
260	257291	1245463	0	MoveTarget	0.00	1
261	257304	1245477	0	ShowTarget	0.00	1
262	257513	1245676	0	TargetHided	0.00	1
263	257513	1245676	0	ChangeTargetWaitTime	0.00	1
264	259298	1247390	0	ShowTarget	0.00	1
265	260978	1249003	0	MoveTarget	0.00	1
266	260999	1249023	0	ShowTarget	0.00	1
267	261214	1249230	0	TargetHided	0.00	1
268	261214	1249230	0	ChangeTargetWaitTime	0.00	1
269	262548	1250510	0	ShowTarget	0.00	1
270	263895	1251803	0	MoveTarget	0.00	1
271	263909	1251817	0	ShowTarget	0.00	1
272	264131	1252030	0	TargetHided	0.00	1
273	264132	1252030	0	ChangeTargetWaitTime	0.00	1
274	265701	1253537	0	ShowTarget	0.00	1
275	267486	1255250	0	MoveTarget	0.00	1
276	267499	1255263	0	ShowTarget	0.00	1
277	267708	1255463	0	TargetHided	0.00	1
278	267708	1255463	0	ChangeTargetWaitTime	0.00	1
279	269534	1257216	0	ShowTarget	0.00	1
280	271126	1258744	0	MoveTarget	0.00	1
281	271146	1258763	0	ShowTarget	0.00	1
282	271361	1258969	0	TargetHided	0.00	1
283	271361	1258969	0	ChangeTargetWaitTime	0.00	1
284	273806	1261316	0	ShowTarget	0.00	1
285	275250	1262703	0	MoveTarget	0.00	1
286	275264	1262716	0	ShowTarget	0.00	1
287	275472	1262916	0	TargetHided	0.00	1
288	275472	1262916	0	ChangeTargetWaitTime	0.00	1
289	277202	1264577	0	ShowTarget	0.00	1
290	278681	1265997	0	MoveTarget	0.00	1
291	278695	1266010	0	ShowTarget	0.00	1
292	278917	1266223	0	TargetHided	0.00	1
293	278917	1266223	0	ChangeTargetWaitTime	0.00	1
294	280980	1268203	0	ShowTarget	0.00	1
295	282799	1269950	0	MoveTarget	0.00	1
296	282813	1269963	0	ShowTarget	0.00	1
297	283014	1270156	0	TargetHided	0.00	1
298	283014	1270156	0	ChangeTargetWaitTime	0.00	1
299	284723	1271796	0	ShowTarget	0.00	1
300	286195	1273209	0	MoveTarget	0.00	1
301	286209	1273223	0	ShowTarget	0.00	1
302	286431	1273436	0	TargetHided	0.00	1
303	286431	1273436	0	ChangeTargetWaitTime	0.00	1
304	288231	1275164	0	ShowTarget	0.00	1
305	289744	1276616	0	MoveTarget	0.00	1
306	289758	1276629	0	ShowTarget	0.00	1
307	289966	1276829	0	TargetHided	0.00	1
308	289966	1276829	0	ChangeTargetWaitTime	0.00	1
309	292349	1279116	0	ShowTarget	0.00	1
310	294244	1280936	0	MoveTarget	0.00	1
311	294258	1280949	0	ShowTarget	0.00	1
312	294466	1281149	0	TargetHided	0.00	1
313	294466	1281149	0	ChangeTargetWaitTime	0.00	1
314	296016	1282637	0	ShowTarget	0.00	1
315	297390	1283956	0	MoveTarget	0.00	1
316	297411	1283976	0	ShowTarget	0.00	1
317	297626	1284183	0	TargetHided	0.00	1
318	297626	1284183	0	ChangeTargetWaitTime	0.00	1
319	299335	1285823	0	ShowTarget	0.00	1
320	300383	1286829	0	MoveTarget	0.00	1
321	300397	1286843	0	ShowTarget	0.00	1
322	300606	1287043	0	TargetHided	0.00	1
323	300606	1287043	0	ChangeTargetWaitTime	0.00	1
324	304384	1290670	0	ShowTarget	0.00	1
325	305460	1291703	0	MoveTarget	0.00	1
326	305481	1291723	0	ShowTarget	0.00	1
327	305689	1291923	0	TargetHided	0.00	1
328	305689	1291923	0	ChangeTargetWaitTime	0.00	1
329	307746	1293897	0	ShowTarget	0.00	1
330	309537	1295616	0	MoveTarget	0.00	1
331	309550	1295629	0	ShowTarget	0.00	1
332	309773	1295843	0	TargetHided	0.00	1
333	309773	1295843	0	ChangeTargetWaitTime	0.00	1
334	313469	1299391	0	ShowTarget	0.00	1
335	314843	1300710	0	MoveTarget	0.00	1
336	314863	1300729	0	ShowTarget	0.00	1
337	315065	1300923	0	TargetHided	0.00	1
338	315065	1300923	0	ChangeTargetWaitTime	0.00	1
339	316537	1302336	0	ShowTarget	0.00	1
340	317676	1303429	0	MoveTarget	0.00	1
341	317690	1303443	0	ShowTarget	0.00	1
342	317912	1303656	0	TargetHided	0.00	1
343	317912	1303656	0	ChangeTargetWaitTime	0.00	1
344	319267	1304956	0	ShowTarget	0.00	1
345	320433	1306076	0	MoveTarget	0.00	1
346	320447	1306089	0	ShowTarget	0.00	1
347	320655	1306289	0	TargetHided	0.00	1
348	320655	1306289	0	ChangeTargetWaitTime	0.00	1
349	321989	1307569	0	ShowTarget	0.00	1
350	323190	1308722	0	MoveTarget	0.00	1
351	323204	1308735	0	ShowTarget	0.00	1
352	323426	1308949	0	TargetHided	0.00	1
353	323426	1308949	0	ChangeTargetWaitTime	0.00	1
354	324878	1310342	0	ShowTarget	0.00	1
355	326211	1311622	0	MoveTarget	0.00	1
356	326232	1311642	0	ShowTarget	0.00	1
357	326441	1311843	0	TargetHided	0.00	1
358	326441	1311843	0	ChangeTargetWaitTime	0.00	1
359	328858	1314163	0	ShowTarget	0.00	1
360	330177	1315429	0	MoveTarget	0.00	1
361	330197	1315449	0	ShowTarget	0.00	1
362	330406	1315649	0	TargetHided	0.00	1
363	330406	1315649	0	ChangeTargetWaitTime	0.00	1
364	348837	1333342	0	ShowTarget	0.00	1
365	350720	1335149	0	MoveTarget	0.00	1
366	350741	1335169	0	ShowTarget	0.00	1
367	350949	1335369	0	TargetHided	0.00	1
368	350949	1335369	0	ChangeTargetWaitTime	0.00	1
369	352589	1336943	0	ShowTarget	0.00	1
370	353866	1338169	0	MoveTarget	0.00	1
371	353880	1338182	0	ShowTarget	0.00	1
372	354088	1338382	0	TargetHided	0.00	1
373	354088	1338382	0	ChangeTargetWaitTime	0.00	1
374	355442	1339682	0	ShowTarget	0.00	1
375	356512	1340709	0	MoveTarget	0.00	1
376	356526	1340722	0	ShowTarget	0.00	1
377	356748	1340935	0	TargetHided	0.00	1
378	356748	1340936	0	ChangeTargetWaitTime	0.00	1
379	358262	1342389	0	ShowTarget	0.00	1
380	360262	1344309	0	MoveTarget	0.00	1
381	360276	1344322	0	ShowTarget	0.00	1
382	360477	1344515	0	TargetHided	0.00	1
383	360477	1344515	0	ChangeTargetWaitTime	0.00	1
384	361825	1345809	0	ShowTarget	0.00	1
385	363345	1347269	0	MoveTarget	0.00	1
386	363359	1347282	0	ShowTarget	0.00	1
387	363568	1347482	0	TargetHided	0.00	1
388	363568	1347482	0	ChangeTargetWaitTime	0.00	1
389	364894	1348755	0	ShowTarget	0.00	1
390	366908	1350688	0	MoveTarget	0.00	1
391	366922	1350701	0	ShowTarget	0.00	1
392	367151	1350922	0	TargetHided	0.00	1
393	367151	1350922	0	ChangeTargetWaitTime	0.00	1
394	368505	1352222	0	ShowTarget	0.00	1
395	369999	1353656	0	MoveTarget	0.00	1
396	370012	1353668	0	ShowTarget	0.00	1
397	370236	1353883	0	TargetHided	0.00	1
398	370236	1353883	0	ChangeTargetWaitTime	0.00	1
399	371589	1355182	0	ShowTarget	0.00	1
400	372922	1356462	0	MoveTarget	0.00	1
401	372936	1356475	0	ShowTarget	0.00	1
402	373145	1356675	0	TargetHided	0.00	1
403	373145	1356675	0	ChangeTargetWaitTime	0.00	1
404	374589	1358061	0	ShowTarget	0.00	1
405	376180	1359589	0	MoveTarget	0.00	1
406	376193	1359602	0	ShowTarget	0.00	1
407	376416	1359803	0	TargetHided	0.00	1
408	376416	1359803	0	ChangeTargetWaitTime	0.00	1
409	378798	1362102	0	ShowTarget	0.00	1
410	380714	1363941	0	MoveTarget	0.00	1
411	380728	1363955	0	ShowTarget	0.00	1
412	380930	1364148	0	TargetHided	0.00	1
413	380930	1364148	0	ChangeTargetWaitTime	0.00	1
414	383264	1366389	0	ShowTarget	0.00	1
415	384798	1367861	0	MoveTarget	0.00	1
416	384819	1367881	0	ShowTarget	0.00	1
417	385027	1368081	0	TargetHided	0.00	1
418	385027	1368081	0	ChangeTargetWaitTime	0.00	1
419	386485	1369481	0	ShowTarget	0.00	1
420	387694	1370642	0	MoveTarget	0.00	1
421	387708	1370655	0	ShowTarget	0.00	1
422	387916	1370855	0	TargetHided	0.00	1
423	387916	1370855	0	ChangeTargetWaitTime	0.00	1
424	391298	1374101	0	ShowTarget	0.00	1
425	392958	1375695	0	MoveTarget	0.00	1
426	392972	1375708	0	ShowTarget	0.00	1
427	393180	1375908	0	TargetHided	0.00	1
428	393180	1375908	0	ChangeTargetWaitTime	0.00	1
429	398507	1381022	0	ShowTarget	0.00	1
430	399854	1382315	0	MoveTarget	0.00	1
431	399868	1382328	0	ShowTarget	0.00	1
432	400090	1382541	0	TargetHided	0.00	1
433	400091	1382541	0	ChangeTargetWaitTime	0.00	1
434	401681	1384068	0	ShowTarget	0.00	1
435	403348	1385668	0	MoveTarget	0.00	1
436	403362	1385681	0	ShowTarget	0.00	1
437	403563	1385875	0	TargetHided	0.00	1
438	403563	1385875	0	ChangeTargetWaitTime	0.00	1
439	405362	1387601	0	ShowTarget	0.00	1
440	407362	1389522	0	MoveTarget	0.00	1
441	407376	1389535	0	ShowTarget	0.00	1
442	407584	1389735	0	TargetHided	0.00	1
443	407584	1389735	0	ChangeTargetWaitTime	0.00	1
444	409084	1391175	0	ShowTarget	0.00	1
445	411091	1393101	0	MoveTarget	0.00	1
446	411105	1393115	0	ShowTarget	0.00	1
447	411328	1393328	0	TargetHided	0.00	1
448	411328	1393328	0	ChangeTargetWaitTime	0.00	1
449	412717	1394662	0	ShowTarget	0.00	1
450	413842	1395742	0	MoveTarget	0.00	1
451	413855	1395754	0	ShowTarget	0.00	1
452	414057	1395948	0	TargetHided	0.00	1
453	414057	1395948	0	ChangeTargetWaitTime	0.00	1
454	415501	1397335	0	ShowTarget	0.00	1
416785	1398567	-1	GameMode DynamicAcuity HideFlag False JumpFlag False ShowTargetFlag True HeadIndicatorChange True SkipCenterFlag True HideHeadIndicator False Gain 1 UsingAcuityAfter False UsingAcuityBefore True UsingAcuityWaitTime False AcuitySize 8 UsingAcuityChange True CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay False DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.000 DynaDelayInter 0.000 	
455	487922	1466854	0	ReSet	0.00	0
456	487929	1466860	0	ShowTarget	0.00	1
457	489749	1468608	0	MoveTarget	0.00	1
458	489762	1468620	0	ShowTarget	0.00	1
459	503500	1481808	0	head_turned	0.00	0
460	503652	1481953	0	head_stop	0.00	0
461	507326	1485480	0	ShowTarget	0.00	1
462	509507	1487573	0	MoveTarget	0.00	1
463	509521	1487586	0	ShowTarget	0.00	1
464	514903	1492753	0	head_turned	0.00	0
465	515069	1492913	0	head_stop	0.00	0
466	517139	1494900	0	ShowTarget	0.00	1
467	519403	1497073	0	MoveTarget	0.00	1
468	519417	1497086	0	ShowTarget	0.00	1
469	520188	1497826	0	head_turned	0.00	0
470	520396	1498026	0	head_stop	0.00	0
471	522925	1500454	0	ShowTarget	0.00	1
472	525792	1503206	0	MoveTarget	0.00	1
473	525806	1503220	0	ShowTarget	0.00	1
474	531612	1508793	0	head_turned	0.00	0
475	531765	1508940	0	head_stop	0.00	0
476	535529	1512553	0	ShowTarget	0.00	1
477	537453	1514400	0	MoveTarget	0.00	1
478	537474	1514420	0	ShowTarget	0.00	1
479	538231	1515146	0	head_turned	0.00	0
480	538432	1515340	0	head_stop	0.00	0
481	540453	1517280	0	ShowTarget	0.00	1
482	542849	1519579	0	MoveTarget	0.00	1
483	542870	1519599	0	ShowTarget	0.00	1
484	543633	1520333	0	head_turned	0.00	0
485	543800	1520493	0	head_stop	0.00	0
486	545697	1522313	0	ShowTarget	0.00	1
487	547801	1524333	0	MoveTarget	0.00	1
488	547814	1524346	0	ShowTarget	0.00	1
489	549238	1525713	0	head_turned	0.00	0
490	549460	1525926	0	head_stop	0.00	0
491	558558	1534660	0	ShowTarget	0.00	1
492	560066	1536106	0	MoveTarget	0.00	1
493	560079	1536120	0	ShowTarget	0.00	1
494	575934	1551339	0	head_turned	0.00	0
495	576164	1551559	0	head_stop	0.00	0
496	578525	1553826	0	ShowTarget	0.00	1
497	580164	1555399	0	MoveTarget	0.00	1
498	580177	1555412	0	ShowTarget	0.00	1
499	582601	1557739	0	head_turned	0.00	0
500	582803	1557932	0	head_stop	0.00	0
501	583796	1558886	0	ShowTarget	0.00	1
502	585970	1560973	0	MoveTarget	0.00	1
503	585983	1560986	0	ShowTarget	0.00	1
504	586803	1561772	0	head_turned	0.00	0
505	587081	1562039	0	head_stop	0.00	0
506	588144	1563060	0	ShowTarget	0.00	1
507	590984	1565786	0	MoveTarget	0.00	1
508	591004	1565806	0	ShowTarget	0.00	1
509	592511	1567252	0	head_turned	0.00	0
510	592720	1567453	0	head_stop	0.00	0
511	596609	1571186	0	ShowTarget	0.00	1
