GameMode DynamicAcuity HideFlag False JumpFlag False ShowTargetFlag True HeadIndicatorChange True SkipCenterFlag True HideHeadIndicator False Gain 1 UsingAcuityAfter False UsingAcuityBefore True UsingAcuityWaitTime False AcuitySize 1 UsingAcuityChange False CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay True DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.720 DynaDelayInter 0.080 	
365	304267	1276347	0	ReSet	0.00	0
366	304281	1276360	0	ShowTarget	0.00	1
367	305871	1277887	0	MoveTarget	15.00	1
368	305885	1277900	0	ShowTarget	15.00	1
369	306295	1278294	0	head_turned	0.00	0
370	306455	1278447	0	head_stop	0.00	0
371	307739	1279680	0	ShowTarget	15.00	1
372	309649	1281513	1	MoveTarget	15.00	0
373	309670	1281534	1	ShowTarget	15.00	0
374	310031	1281880	1	head_turned	0.00	0
375	310378	1282213	1	head_stop	0.00	0
376	313399	1285114	1	ShowTarget	15.00	0
377	315698	1287320	0	MoveTarget	15.00	1
378	315712	1287334	0	ShowTarget	15.00	1
379	316032	1287640	0	head_turned	0.00	0
380	316275	1287874	0	head_stop	0.00	0
381	317269	1288828	0	ShowTarget	15.00	1
382	318747	1290247	1	MoveTarget	15.00	0
383	318761	1290260	1	ShowTarget	15.00	0
384	319066	1290553	1	head_turned	0.00	0
385	319323	1290800	1	head_stop	0.00	0
386	320775	1292194	1	ShowTarget	15.00	0
387	323414	1294727	0	MoveTarget	15.00	1
388	323428	1294740	0	ShowTarget	15.00	1
389	323712	1295013	0	head_turned	0.00	0
390	324074	1295360	0	head_stop	0.00	0
391	325483	1296713	0	ShowTarget	15.00	1
392	327775	1298913	1	MoveTarget	15.00	0
393	327796	1298934	1	ShowTarget	15.00	0
394	328060	1299187	1	head_turned	0.00	0
395	328379	1299493	1	head_stop	0.00	0
396	329512	1300580	1	ShowTarget	15.00	0
397	331247	1302247	0	MoveTarget	15.00	1
398	331268	1302267	0	ShowTarget	15.00	1
399	331553	1302540	0	head_turned	0.00	0
400	331803	1302780	0	head_stop	0.00	0
401	333623	1304527	0	ShowTarget	15.00	1
402	335651	1306473	1	MoveTarget	15.00	0
403	335664	1306486	1	ShowTarget	15.00	0
404	335949	1306760	1	head_turned	0.00	0
405	336206	1307006	1	head_stop	0.00	0
406	338673	1309374	1	ShowTarget	15.00	0
407	340568	1311193	0	MoveTarget	15.00	1
408	340582	1311207	0	ShowTarget	15.00	1
409	340866	1311480	0	head_turned	0.00	0
410	341123	1311727	0	head_stop	0.00	0
411	342492	1313040	0	ShowTarget	15.00	1
412	344505	1314973	1	MoveTarget	15.00	0
413	344519	1314986	1	ShowTarget	15.00	0
414	344839	1315293	1	head_turned	0.00	0
415	345165	1315606	1	head_stop	0.00	0
416	346207	1316606	1	ShowTarget	15.00	0
417	347325	1317680	0	MoveTarget	15.00	1
418	347346	1317700	0	ShowTarget	15.00	1
419	347631	1317973	0	head_turned	0.00	0
420	348006	1318333	0	head_stop	0.00	0
421	349131	1319413	0	ShowTarget	15.00	1
422	351540	1321726	1	MoveTarget	15.00	0
423	351561	1321746	1	ShowTarget	15.00	0
424	351804	1321980	1	head_turned	0.00	0
425	352200	1322360	1	head_stop	0.00	0
426	353187	1323306	1	ShowTarget	15.00	0
427	355535	1325561	0	MoveTarget	15.00	1
428	355548	1325573	0	ShowTarget	15.00	1
429	355811	1325826	0	head_turned	0.00	0
430	356068	1326073	0	head_stop	0.00	0
431	356992	1326960	0	ShowTarget	15.00	1
432	359006	1328893	1	MoveTarget	15.00	0
433	359027	1328913	1	ShowTarget	15.00	0
434	359277	1329153	1	head_turned	0.00	0
435	359535	1329400	1	head_stop	0.00	0
436	360867	1330680	1	ShowTarget	15.00	0
437	363256	1332973	0	MoveTarget	15.00	1
438	363270	1332986	0	ShowTarget	15.00	1
439	363541	1333246	0	head_turned	0.00	0
440	363833	1333526	0	head_stop	0.00	0
441	365097	1334740	0	ShowTarget	15.00	1
442	367549	1337093	1	MoveTarget	15.00	0
443	367562	1337106	1	ShowTarget	15.00	0
444	367805	1337339	1	head_turned	0.00	0
445	368069	1337593	1	head_stop	0.00	0
446	369201	1338679	1	ShowTarget	15.00	0
447	371611	1340993	0	MoveTarget	15.00	1
448	371625	1341006	0	ShowTarget	15.00	1
449	371875	1341246	0	head_turned	0.00	0
450	372410	1341760	0	head_stop	0.00	0
451	373229	1342546	0	ShowTarget	15.00	1
452	377132	1346292	1	MoveTarget	15.00	0
453	377153	1346313	1	ShowTarget	15.00	0
454	377445	1346593	1	head_turned	0.00	0
455	377695	1346833	1	head_stop	0.00	0
456	378889	1347979	1	ShowTarget	15.00	0
457	380049	1349093	0	MoveTarget	15.00	1
458	380070	1349113	0	ShowTarget	15.00	1
459	380431	1349460	0	head_turned	0.00	0
460	380848	1349859	0	head_stop	0.00	0
461	381848	1350819	0	ShowTarget	15.00	1
462	383452	1352359	1	MoveTarget	15.00	0
463	383466	1352372	1	ShowTarget	15.00	0
464	383751	1352646	1	head_turned	0.00	0
465	384015	1352899	1	head_stop	0.00	0
466	385030	1353874	1	ShowTarget	15.00	0
