Using_curved_screen True Player_screen_cm 180 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 180 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 9 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
9	291916	-1	GameMode StaticAcuity HideFlag True JumpFlag False ShowTargetFlag True HeadIndicatorChange False SkipCenterFlag True HideHeadIndicator True Gain 1 UsingAcuityAfter False UsingAcuityBefore False UsingAcuityWaitTime True AcuitySize 8 UsingAcuityChange True CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay False DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.000 DynaDelayInter 0.000 	
3	442	292333	0	ReSet	0.00	0
4	449	292339	0	ShowTarget	0.00	0
5	1964	293794	0	MoveTarget	0.00	1
6	1984	293813	0	ShowTarget	0.00	1
7	2199	294020	0	TargetHided	0.00	1
8	2200	294021	0	ChangeTargetWaitTime	0.00	1
9	3485	295254	0	ShowTarget	0.00	1
10	5005	296713	0	MoveTarget	0.00	1
11	5020	296727	0	ShowTarget	0.00	1
12	5241	296939	0	TargetHided	0.00	1
13	5241	296940	0	ChangeTargetWaitTime	0.00	1
14	6513	298160	0	ShowTarget	0.00	1
15	10207	301706	0	MoveTarget	0.00	1
16	10220	301719	0	ShowTarget	0.00	1
17	10422	301913	0	TargetHided	0.00	1
18	10422	301913	0	ChangeTargetWaitTime	0.00	1
19	11714	303153	0	ShowTarget	0.00	1
20	13450	304819	0	MoveTarget	0.00	1
21	13471	304839	0	ShowTarget	0.00	1
22	13679	305039	0	TargetHided	0.00	1
23	13679	305039	0	ChangeTargetWaitTime	0.00	1
24	15040	306346	0	ShowTarget	0.00	1
25	16610	307853	0	MoveTarget	0.00	1
26	16624	307866	0	ShowTarget	0.00	1
27	16846	308080	0	TargetHided	0.00	1
28	16846	308080	0	ChangeTargetWaitTime	0.00	1
29	18159	309340	0	ShowTarget	0.00	1
30	20110	311213	0	MoveTarget	0.00	1
31	20124	311226	0	ShowTarget	0.00	1
32	20325	311419	0	TargetHided	0.00	1
33	20325	311419	0	ChangeTargetWaitTime	0.00	1
34	21694	312733	0	ShowTarget	0.00	1
35	22902	313893	0	MoveTarget	0.00	1
36	22916	313906	0	ShowTarget	0.00	1
37	23125	314107	0	TargetHided	0.00	1
38	23125	314107	0	ChangeTargetWaitTime	0.00	1
39	24395	315326	0	ShowTarget	0.00	1
40	25603	316486	0	MoveTarget	0.00	1
41	25624	316506	0	ShowTarget	0.00	1
42	25832	316706	0	TargetHided	0.00	1
43	25832	316706	0	ChangeTargetWaitTime	0.00	1
44	27131	317953	0	ShowTarget	0.00	1
45	28798	319553	0	MoveTarget	0.00	1
46	28812	319566	0	ShowTarget	0.00	1
47	29020	319766	0	TargetHided	0.00	1
48	29020	319766	0	ChangeTargetWaitTime	0.00	1
49	30250	320946	0	ShowTarget	0.00	1
50	31444	322093	0	MoveTarget	0.00	1
51	31465	322113	0	ShowTarget	0.00	1
52	31680	322319	0	TargetHided	0.00	1
53	31680	322319	0	ChangeTargetWaitTime	0.00	1
54	33507	324073	0	ShowTarget	0.00	1
55	35375	325866	0	MoveTarget	0.00	1
56	35395	325886	0	ShowTarget	0.00	1
57	35604	326086	0	TargetHided	0.00	1
58	35604	326086	0	ChangeTargetWaitTime	0.00	1
59	36889	327319	0	ShowTarget	0.00	1
60	38340	328712	0	MoveTarget	0.00	1
61	38361	328732	0	ShowTarget	0.00	1
62	38569	328932	0	TargetHided	0.00	1
63	38569	328932	0	ChangeTargetWaitTime	0.00	1
64	39694	330012	0	ShowTarget	0.00	1
65	40819	331092	0	MoveTarget	0.00	1
66	40833	331106	0	ShowTarget	0.00	1
67	41042	331306	0	TargetHided	0.00	1
68	41042	331306	0	ChangeTargetWaitTime	0.00	1
69	42257	332473	0	ShowTarget	0.00	1
70	43382	333552	0	MoveTarget	0.00	1
71	43403	333573	0	ShowTarget	0.00	1
72	43618	333779	0	TargetHided	0.00	1
73	43618	333779	0	ChangeTargetWaitTime	0.00	1
74	44847	334959	0	ShowTarget	0.00	1
75	46466	336513	0	MoveTarget	0.00	1
76	46479	336526	0	ShowTarget	0.00	1
77	46702	336739	0	TargetHided	0.00	1
78	46702	336739	0	ChangeTargetWaitTime	0.00	1
79	48667	338626	0	ShowTarget	0.00	1
80	50660	340539	0	MoveTarget	0.00	1
81	50681	340559	0	ShowTarget	0.00	1
82	50889	340759	0	TargetHided	0.00	1
83	50890	340759	0	ChangeTargetWaitTime	0.00	1
84	52147	341966	0	ShowTarget	0.00	1
85	53230	343006	0	MoveTarget	0.00	1
86	53244	343019	0	ShowTarget	0.00	1
87	53466	343232	0	TargetHided	0.00	1
88	53466	343232	0	ChangeTargetWaitTime	0.00	1
89	54730	344446	0	ShowTarget	0.00	1
90	56494	346139	0	MoveTarget	0.00	1
91	56515	346159	0	ShowTarget	0.00	1
92	56724	346359	0	TargetHided	0.00	1
93	56724	346360	0	ChangeTargetWaitTime	0.00	1
94	57897	347486	0	ShowTarget	0.00	1
95	59245	348779	0	MoveTarget	0.00	1
96	59259	348792	0	ShowTarget	0.00	1
97	59467	348992	0	TargetHided	0.00	1
98	59467	348992	0	ChangeTargetWaitTime	0.00	1
99	60696	350172	0	ShowTarget	0.00	1
100	61932	351359	0	MoveTarget	0.00	1
101	61953	351379	0	ShowTarget	0.00	1
102	62161	351579	0	TargetHided	0.00	1
103	62161	351579	0	ChangeTargetWaitTime	0.00	1
104	63342	352712	0	ShowTarget	0.00	1
105	64911	354219	0	MoveTarget	0.00	1
106	64925	354232	0	ShowTarget	0.00	1
107	65133	354432	0	TargetHided	0.00	1
108	65133	354432	0	ChangeTargetWaitTime	0.00	1
109	66418	355665	0	ShowTarget	0.00	1
110	68439	357605	0	MoveTarget	0.00	1
111	68460	357625	0	ShowTarget	0.00	1
112	68675	357832	0	TargetHided	0.00	1
113	68675	357832	0	ChangeTargetWaitTime	0.00	1
114	70044	359145	0	ShowTarget	0.00	1
115	71815	360845	0	MoveTarget	0.00	1
116	71828	360859	0	ShowTarget	0.00	1
117	72051	361072	0	TargetHided	0.00	1
118	72051	361072	0	ChangeTargetWaitTime	0.00	1
119	73384	362352	0	ShowTarget	0.00	1
120	75078	363979	0	MoveTarget	0.00	1
121	75099	363999	0	ShowTarget	0.00	1
122	75308	364199	0	TargetHided	0.00	1
123	75308	364199	0	ChangeTargetWaitTime	0.00	1
124	77343	366152	0	ShowTarget	0.00	1
125	78794	367545	0	MoveTarget	0.00	1
126	78815	367565	0	ShowTarget	0.00	1
127	79023	367765	0	TargetHided	0.00	1
128	79023	367766	0	ChangeTargetWaitTime	0.00	1
129	81058	369718	0	ShowTarget	0.00	1
130	82204	370819	0	MoveTarget	0.00	1
131	82218	370832	0	ShowTarget	0.00	1
132	82419	371025	0	TargetHided	0.00	1
133	82419	371025	0	ChangeTargetWaitTime	0.00	1
134	83746	372299	0	ShowTarget	0.00	1
135	84857	373365	0	MoveTarget	0.00	1
136	84878	373385	0	ShowTarget	0.00	1
137	85086	373585	0	TargetHided	0.00	1
138	85086	373585	0	ChangeTargetWaitTime	0.00	1
139	86538	374979	0	ShowTarget	0.00	1
140	88475	376838	0	MoveTarget	0.00	1
141	88489	376852	0	ShowTarget	0.00	1
142	88711	377065	0	TargetHided	0.00	1
143	88711	377065	0	ChangeTargetWaitTime	0.00	1
144	90018	378319	0	ShowTarget	0.00	1
145	91531	379772	0	MoveTarget	0.00	1
146	91552	379792	0	ShowTarget	0.00	1
147	91760	379992	0	TargetHided	0.00	1
148	91760	379992	0	ChangeTargetWaitTime	0.00	1
149	93156	381332	0	ShowTarget	0.00	1
150	94607	382725	0	MoveTarget	0.00	1
151	94621	382738	0	ShowTarget	0.00	1
152	94823	382932	0	TargetHided	0.00	1
153	94823	382932	0	ChangeTargetWaitTime	0.00	1
154	96268	384319	0	ShowTarget	0.00	1
155	98156	386132	0	MoveTarget	0.00	1
156	98171	386146	0	ShowTarget	0.00	1
157	98378	386345	0	TargetHided	0.00	1
158	98378	386345	0	ChangeTargetWaitTime	0.00	1
159	99678	387592	0	ShowTarget	0.00	1
160	101198	389051	0	MoveTarget	0.00	1
161	101212	389065	0	ShowTarget	0.00	1
162	101420	389265	0	TargetHided	0.00	1
163	101420	389265	0	ChangeTargetWaitTime	0.00	1
164	102782	390571	0	ShowTarget	0.00	1
165	104601	392318	0	MoveTarget	0.00	1
166	104622	392338	0	ShowTarget	0.00	1
167	104837	392545	0	TargetHided	0.00	1
168	104837	392545	0	ChangeTargetWaitTime	0.00	1
169	106212	393865	0	ShowTarget	0.00	1
170	108018	395598	0	MoveTarget	0.00	1
171	108032	395611	0	ShowTarget	0.00	1
172	108254	395825	0	TargetHided	0.00	1
173	108254	395825	0	ChangeTargetWaitTime	0.00	1
174	109629	397145	0	ShowTarget	0.00	1
175	111650	399085	0	MoveTarget	0.00	1
176	111664	399098	0	ShowTarget	0.00	1
177	111872	399298	0	TargetHided	0.00	1
178	111872	399298	0	ChangeTargetWaitTime	0.00	1
179	113150	400525	0	ShowTarget	0.00	1
180	114734	402045	0	MoveTarget	0.00	1
181	114748	402058	0	ShowTarget	0.00	1
182	114956	402258	0	TargetHided	0.00	1
183	114956	402258	0	ChangeTargetWaitTime	0.00	1
184	116283	403532	0	ShowTarget	0.00	1
185	117581	404778	0	MoveTarget	0.00	1
186	117595	404792	0	ShowTarget	0.00	1
187	117817	405005	0	TargetHided	0.00	1
188	117817	405005	0	ChangeTargetWaitTime	0.00	1
189	119110	406245	0	ShowTarget	0.00	1
190	120824	407891	0	MoveTarget	0.00	1
191	120838	407905	0	ShowTarget	0.00	1
192	121039	408098	0	TargetHided	0.00	1
193	121040	408098	0	ChangeTargetWaitTime	0.00	1
194	122311	409318	0	ShowTarget	0.00	1
195	123526	410485	0	MoveTarget	0.00	1
196	123547	410505	0	ShowTarget	0.00	1
197	123755	410704	0	TargetHided	0.00	1
198	123755	410705	0	ChangeTargetWaitTime	0.00	1
199	125013	411912	0	ShowTarget	0.00	1
200	126825	413651	0	MoveTarget	0.00	1
201	126846	413672	0	ShowTarget	0.00	1
202	127054	413871	0	TargetHided	0.00	1
203	127054	413872	0	ChangeTargetWaitTime	0.00	1
204	128283	415051	0	ShowTarget	0.00	1
205	129485	416205	0	MoveTarget	0.00	1
206	129505	416225	0	ShowTarget	0.00	1
207	129720	416431	0	TargetHided	0.00	1
208	129720	416431	0	ChangeTargetWaitTime	0.00	1
209	130929	417591	0	ShowTarget	0.00	1
210	131985	418605	0	MoveTarget	0.00	1
211	131998	418618	0	ShowTarget	0.00	1
212	132207	418818	0	TargetHided	0.00	1
213	132207	418818	0	ChangeTargetWaitTime	0.00	1
214	133499	420058	0	ShowTarget	0.00	1
215	134895	421398	0	MoveTarget	0.00	1
216	134908	421411	0	ShowTarget	0.00	1
217	135117	421611	0	TargetHided	0.00	1
