
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	2706822	8.66	DynamicAcuity
1	2711073	4437	-2	0.00	-1	-1
2	2714067	7556	1	False	upri	down
3	2716620	10215	-2	0.00	-1	-1
4	2718907	12598	1	False	upri	down
5	2721433	15230	-2	0.08	-1	-1
6	2722926	16785	1	False	dole	down
7	2724926	18869	-2	0.08	-1	-1
8	2726040	20029	1	False	upri	left
9	2728853	22959	-2	0.16	-1	-1
10	2730493	24668	1	False	uple	right
11	2732600	26862	-2	0.16	-1	-1
12	2733839	28154	1	False	upri	dori
13	2735979	30383	-2	0.24	-1	-1
14	2737027	31474	1	False	upri	dole
15	2740079	34654	-2	0.24	-1	-1
16	2741053	35668	1	False	right	left
17	2743880	38613	-2	0.32	-1	-1
18	2744746	39516	1	False	dori	left
19	2747726	42620	-2	0.32	-1	-1
20	2748546	43475	1	True	left	left
21	2751013	46044	-2	0.40	-1	-1
22	2751773	46836	1	False	up	dori
23	2754219	49384	-2	0.40	-1	-1
24	2754966	50163	1	False	dole	down
25	2757452	52752	-2	0.48	-1	-1
26	2758152	53482	1	False	right	dole
27	2764406	59996	-2	0.48	-1	-1
28	2765219	60844	1	False	up	down
29	2767772	63503	-2	0.56	-1	-1
30	2768692	64462	1	False	dole	down
31	2771553	67441	-2	0.56	-1	-1
32	2772399	68323	1	False	up	down
33	2775226	71268	-2	0.64	-1	-1
34	2776046	72123	1	False	uple	dori
35	2778999	75198	-2	0.64	-1	-1
36	2779792	76025	1	False	upri	down
37	2783019	79386	-2	0.72	-1	-1
38	2783839	80240	1	False	left	down
39	2787125	83664	-2	0.72	-1	-1
40	2787892	84463	1	False	dole	down
41	start	2789706	86351.99	DynamicAcuity
42	2802559	99742	-2	0.00	-1	-1
43	2803465	100686	1	False	upri	dori
44	2805345	102645	-2	0.00	-1	-1
45	2806346	103687	1	False	up	down
46	2808539	105971	-2	0.08	-1	-1
47	2809452	106922	1	False	upri	down
48	2811392	108943	-2	0.08	-1	-1
49	2812225	109812	1	True	down	down
50	2814785	112479	-2	0.16	-1	-1
51	2815639	113368	1	False	upri	down
52	2818085	115916	-2	0.16	-1	-1
53	2818986	116854	1	False	dole	up
54	2821732	119715	-2	0.24	-1	-1
55	2822452	120465	1	False	uple	down
56	2824771	122882	-2	0.24	-1	-1
57	2825705	123854	1	False	down	right
58	2828025	126272	-2	0.32	-1	-1
59	2829045	127333	1	False	upri	right
60	2831672	130070	-2	0.32	-1	-1
61	2832599	131036	1	False	uple	right
62	2834745	133271	-2	0.40	-1	-1
63	2836245	134834	1	False	upri	right
64	2838098	136765	-2	0.40	-1	-1
65	2839198	137911	1	False	dori	right
66	2842111	140945	-2	0.48	-1	-1
67	2843105	141980	1	False	up	right
68	2845718	144703	-2	0.48	-1	-1
69	2846825	145856	1	False	dole	right
70	2849085	148210	-2	0.56	-1	-1
71	2849865	149022	1	True	right	right
72	2852065	151314	-2	0.56	-1	-1
73	2852825	152106	1	False	dole	right
74	2855812	155218	-2	0.64	-1	-1
75	2856285	155711	1	False	up	right
76	2858958	158495	-2	0.64	-1	-1
77	2859725	159294	1	False	left	right
78	2862085	161753	-2	0.72	-1	-1
79	2862772	162468	1	False	left	right
80	2865391	165197	-2	0.72	-1	-1
81	2866251	166093	1	False	upri	right

