
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	1027991	8.96	StaticAcuity
1	1030037	2140	-1	Show Acuity	-1	-1
2	1031776	3952	3	True	down	down
3	1033463	5709	-1	Show Acuity	-1	-1
4	1034889	7195	4	True	right	right
5	1036396	8764	-1	Show Acuity	-1	-1
6	1038036	10473	2	True	up	up
7	1040089	12611	-1	Show Acuity	-1	-1
8	1041615	14202	3	True	uple	uple
9	1043769	16445	-1	Show Acuity	-1	-1
10	1045270	18009	3	True	down	down
11	1047349	20175	-1	Show Acuity	-1	-1
12	1049497	22412	0	False	left	dole
13	1051396	24390	-1	Show Acuity	-1	-1
14	1052809	25863	6	True	dori	dori
15	1054509	27633	-1	Show Acuity	-1	-1
16	1056629	29842	0	False	left	uple
17	1058436	31724	-1	Show Acuity	-1	-1
18	1059770	33114	7	True	right	right
19	1061202	34606	-1	Show Acuity	-1	-1
20	1062588	36050	1	True	down	down
21	1064202	37731	-1	Show Acuity	-1	-1
22	1065589	39175	7	True	dori	dori
23	1067575	41245	-1	Show Acuity	-1	-1
24	1069202	42940	1	True	down	down
25	1070988	44801	-1	Show Acuity	-1	-1
26	1072675	46558	5	True	dori	dori
27	1074155	48100	-1	Show Acuity	-1	-1
28	1075869	49885	3	True	uple	uple
29	1077802	51899	-1	Show Acuity	-1	-1
30	1079368	53531	4	True	dori	dori
31	1080842	55066	-1	Show Acuity	-1	-1
32	1082442	56733	8	True	left	left
33	1083695	58038	-1	Show Acuity	-1	-1
34	1085208	59615	6	True	dole	dole
35	1086815	61288	-1	Show Acuity	-1	-1
36	1088389	62928	8	True	right	right
37	1090368	64990	-1	Show Acuity	-1	-1
38	1091809	66490	8	True	upri	upri
39	1093508	68261	-1	Show Acuity	-1	-1
40	1094868	69678	7	True	left	left
41	1096362	71233	-1	Show Acuity	-1	-1
42	1097755	72685	6	True	down	down
43	1099888	74907	-1	Show Acuity	-1	-1
44	1101269	76345	7	True	down	down
45	1102889	78032	-1	Show Acuity	-1	-1
46	1104301	79505	5	True	up	up
47	1106135	81415	-1	Show Acuity	-1	-1
48	1107749	83095	3	True	up	up
49	1109368	84783	-1	Show Acuity	-1	-1
50	1110982	86464	0	True	dole	dole
51	1112321	87859	-1	Show Acuity	-1	-1
52	1113655	89248	9	True	down	down
53	1115181	90838	-1	Show Acuity	-1	-1
54	1116568	92283	4	True	dori	dori
55	1118167	93950	-1	Show Acuity	-1	-1
56	1119501	95339	6	True	down	down
57	1121241	97152	-1	Show Acuity	-1	-1
58	1122595	98561	8	True	up	up
59	1124382	100423	-1	Show Acuity	-1	-1
60	1126042	102153	8	True	dole	dole
61	1128108	104305	-1	Show Acuity	-1	-1
62	1129868	106138	9	True	dole	dole
63	1131648	107992	-1	Show Acuity	-1	-1
64	1133275	109687	4	True	uple	uple
65	1134914	111395	-1	Show Acuity	-1	-1
66	1136274	112812	3	True	right	right
67	1138188	114805	-1	Show Acuity	-1	-1
68	1139681	116361	1	True	dole	dole
69	1141028	117764	-1	Show Acuity	-1	-1
70	1142355	119147	4	True	uple	uple
71	1143654	120500	-1	Show Acuity	-1	-1
72	1145001	121903	5	True	down	down
73	1147001	123986	-1	Show Acuity	-1	-1
74	1148321	125361	8	True	right	right
75	1150408	127535	-1	Show Acuity	-1	-1
76	1151748	128931	1	True	upri	upri
77	1153807	131077	-1	Show Acuity	-1	-1
78	1155128	132453	5	True	dole	dole
79	1156408	133786	-1	Show Acuity	-1	-1
80	1157761	135196	6	True	down	down
81	1159554	137064	-1	Show Acuity	-1	-1
82	1160975	138543	6	True	dori	dori
83	1162448	140078	-1	Show Acuity	-1	-1
84	1163941	141633	0	False	left	down
85	1165954	143731	-1	Show Acuity	-1	-1
86	1167267	145099	7	True	dole	dole
87	1168908	146808	-1	Show Acuity	-1	-1
88	1170175	148128	9	True	down	down
89	1172287	150328	-1	Show Acuity	-1	-1
90	1173554	151648	9	True	dole	dole
91	1175520	153696	-1	Show Acuity	-1	-1
92	1176807	155037	9	True	down	down
93	1178927	157245	-1	Show Acuity	-1	-1
94	1180247	158620	6	True	right	right
95	1182221	160676	-1	Show Acuity	-1	-1
96	1183720	162239	8	True	uple	uple
