Using_curved_screen True Player_screen_cm 180 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 20 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 9 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
181	219561	1769091	0	ShowTarget	0.00	1
182	221179	1770645	0	head_turned	0.00	0
183	221616	1771065	0	head_stop	0.00	0
184	222575	1771985	0	ShowTarget	0.00	1
185	225492	1774785	0	MoveTarget	0.00	1
186	225505	1774798	0	ShowTarget	0.00	1
187	226089	1775358	0	head_turned	0.00	0
188	226499	1775751	0	head_stop	0.00	0
189	227715	1776919	0	ShowTarget	0.00	1
190	230165	1779271	0	MoveTarget	0.00	1
191	230179	1779284	0	ShowTarget	0.00	1
192	230784	1779865	0	head_turned	0.00	0
193	231256	1780318	0	head_stop	0.00	0
194	232757	1781759	0	ShowTarget	0.00	1
195	235652	1784538	0	MoveTarget	0.00	1
196	235673	1784558	0	ShowTarget	0.00	1
197	236249	1785111	0	head_turned	0.00	0
198	236715	1785558	0	head_stop	0.00	0
199	237770	1786571	0	ShowTarget	0.00	1
200	241375	1790031	0	MoveTarget	0.00	1
201	241395	1790051	0	ShowTarget	0.00	1
202	242312	1790931	0	head_turned	0.00	0
203	242805	1791404	0	head_stop	0.00	0
204	243945	1792499	0	ShowTarget	0.00	1
205	246333	1794791	0	MoveTarget	0.00	1
206	246354	1794811	0	ShowTarget	0.00	1
207	247417	1795831	0	head_turned	0.00	0
208	247813	1796211	0	head_stop	0.00	0
209	249125	1797471	0	ShowTarget	0.00	1
210	251618	1799864	0	MoveTarget	0.00	1
211	251632	1799878	0	ShowTarget	0.00	1
212	252397	1800612	0	head_turned	0.00	0
213	252889	1801084	0	head_stop	0.00	0
214	254098	1802245	0	ShowTarget	0.00	1
215	256973	1805004	0	MoveTarget	0.00	1
216	256986	1805018	0	ShowTarget	0.00	1
217	257910	1805904	0	head_turned	0.00	0
218	258320	1806298	0	head_stop	0.00	0
219	259556	1807484	0	ShowTarget	0.00	1
220	262397	1810211	0	MoveTarget	0.00	1
221	262411	1810224	0	ShowTarget	0.00	1
222	263251	1811031	0	head_turned	0.00	0
223	263702	1811464	0	head_stop	0.00	0
224	264856	1812572	0	ShowTarget	0.00	1
225	267466	1815078	0	MoveTarget	0.00	1
226	267487	1815097	0	ShowTarget	0.00	1
227	268154	1815738	0	head_turned	0.00	0
228	268536	1816105	0	head_stop	0.00	0
229	269919	1817432	0	ShowTarget	0.00	1
230	272800	1820197	0	MoveTarget	0.00	1
231	272814	1820211	0	ShowTarget	0.00	1
232	273307	1820684	0	head_turned	0.00	0
233	273953	1821304	0	head_stop	0.00	0
234	275877	1823151	0	ShowTarget	0.00	1
235	278314	1825491	0	MoveTarget	0.00	1
236	278328	1825504	0	ShowTarget	0.00	1
237	279286	1826424	0	head_turned	0.00	0
238	279724	1826844	0	head_stop	0.00	0
239	280946	1828017	0	ShowTarget	0.00	1
240	283162	1830144	0	MoveTarget	0.00	1
241	283183	1830164	0	ShowTarget	0.00	1
242	284078	1831024	0	head_turned	0.00	0
243	284669	1831591	0	head_stop	0.00	0
244	285676	1832558	0	ShowTarget	0.00	1
245	288406	1835178	0	MoveTarget	0.00	1
246	288419	1835190	0	ShowTarget	0.00	1
247	290412	1837104	0	head_turned	0.00	0
248	290843	1837517	0	head_stop	0.00	0
249	292066	1838692	0	ShowTarget	0.00	1
250	294551	1841077	0	MoveTarget	0.00	1
251	294566	1841091	0	ShowTarget	0.00	1
252	295072	1841577	0	head_turned	0.00	0
253	295635	1842117	0	head_stop	0.00	0
254	296635	1843077	0	ShowTarget	0.00	1
255	298808	1845164	0	MoveTarget	0.00	1
256	298822	1845177	0	ShowTarget	0.00	1
257	300746	1847024	0	head_turned	0.00	0
258	301371	1847624	0	head_stop	0.00	0
259	302517	1848724	0	ShowTarget	0.00	1
260	310893	1856764	0	MoveTarget	0.00	1
261	310914	1856783	0	ShowTarget	0.00	1
262	311872	1857704	0	head_turned	0.00	0
263	312386	1858197	0	head_stop	0.00	0
264	313629	1859390	0	ShowTarget	0.00	1
265	315886	1861557	0	MoveTarget	0.00	1
266	315900	1861570	0	ShowTarget	0.00	1
267	316469	1862117	0	head_turned	0.00	0
268	317004	1862630	0	head_stop	0.00	0
269	318033	1863618	0	ShowTarget	0.00	1
270	321067	1866530	0	MoveTarget	0.00	1
271	321081	1866543	0	ShowTarget	0.00	1
272	321603	1867044	0	head_turned	0.00	0
273	322150	1867570	0	head_stop	0.00	0
274	323463	1868830	0	ShowTarget	0.00	1
275	325373	1870664	0	MoveTarget	0.00	1
276	325387	1870676	0	ShowTarget	0.00	1
277	325901	1871171	0	head_turned	0.00	0
278	326484	1871730	0	head_stop	0.00	0
279	327380	1872590	0	ShowTarget	0.00	1
280	329373	1874503	0	MoveTarget	0.00	1
281	329387	1874517	0	ShowTarget	0.00	1
282	330387	1875477	0	head_turned	0.00	0
283	330887	1875957	0	head_stop	0.00	0
284	331901	1876930	0	ShowTarget	0.00	1
285	333825	1878776	0	MoveTarget	0.00	1
286	333845	1878796	0	ShowTarget	0.00	1
287	334714	1879631	0	head_turned	0.00	0
288	335144	1880043	0	head_stop	0.00	0
289	336381	1881230	0	ShowTarget	0.00	1
290	339263	1883997	0	MoveTarget	0.00	1
291	339276	1884010	0	ShowTarget	0.00	1
292	339887	1884597	0	head_turned	0.00	0
293	340291	1884984	0	head_stop	0.00	0
294	341533	1886177	0	ShowTarget	0.00	1
295	344360	1888890	0	MoveTarget	0.00	1
296	344374	1888903	0	ShowTarget	0.00	1
297	344839	1889350	0	head_turned	0.00	0
298	345249	1889743	0	head_stop	0.00	0
299	346201	1890657	0	ShowTarget	0.00	1
300	348999	1893343	0	MoveTarget	0.00	1
301	349013	1893357	0	ShowTarget	0.00	1
302	350166	1894463	0	head_turned	0.00	0
303	350604	1894884	0	head_stop	0.00	0
304	351694	1895930	0	ShowTarget	0.00	1
305	353437	1897603	0	MoveTarget	0.00	1
306	353459	1897624	0	ShowTarget	0.00	1
307	354048	1898190	0	head_turned	0.00	0
308	354423	1898550	0	head_stop	0.00	0
309	355764	1899837	0	ShowTarget	0.00	1
310	358444	1902410	0	MoveTarget	0.00	1
311	358459	1902424	0	ShowTarget	0.00	1
312	359312	1903243	0	head_turned	0.00	0
313	359806	1903716	0	head_stop	0.00	0
314	360827	1904697	0	ShowTarget	0.00	1
315	363118	1906896	0	MoveTarget	0.00	1
316	363132	1906910	0	ShowTarget	0.00	1
317	363611	1907369	0	head_turned	0.00	0
318	363993	1907736	0	head_stop	0.00	0
319	365181	1908876	0	ShowTarget	0.00	1
320	368209	1911783	0	MoveTarget	0.00	1
321	368222	1911796	0	ShowTarget	0.00	1
322	368959	1912503	0	head_turned	0.00	0
323	369465	1912989	0	head_stop	0.00	0
324	370542	1914023	0	ShowTarget	0.00	1
325	373313	1916683	0	MoveTarget	0.00	1
326	373327	1916696	0	ShowTarget	0.00	1
327	373973	1917316	0	head_turned	0.00	0
328	374383	1917710	0	head_stop	0.00	0
329	375716	1918990	0	ShowTarget	0.00	1
330	378660	1921816	0	MoveTarget	0.00	1
331	378681	1921836	0	ShowTarget	0.00	1
332	379160	1922296	0	head_turned	0.00	0
333	379660	1922776	0	head_stop	0.00	0
334	380668	1923743	0	ShowTarget	0.00	1
335	383786	1926736	0	MoveTarget	0.00	1
336	383800	1926749	0	ShowTarget	0.00	1
337	384335	1927263	0	head_turned	0.00	0
338	385001	1927903	0	head_stop	0.00	0
339	386099	1928956	0	ShowTarget	0.00	1
340	388314	1931083	0	MoveTarget	0.00	1
341	388335	1931103	0	ShowTarget	0.00	1
342	388849	1931596	0	head_turned	0.00	0
343	389474	1932196	0	head_stop	0.00	0
344	390398	1933082	0	ShowTarget	0.00	1
345	393356	1935923	0	MoveTarget	0.00	1
346	393370	1935936	0	ShowTarget	0.00	1
347	393988	1936529	0	head_turned	0.00	0
348	394384	1936910	0	head_stop	0.00	0
349	395538	1938017	0	ShowTarget	0.00	1
350	397912	1940296	0	MoveTarget	0.00	1
351	397933	1940316	0	ShowTarget	0.00	1
352	398773	1941122	0	head_turned	0.00	0
353	399321	1941649	0	head_stop	0.00	0
354	400398	1942683	0	ShowTarget	0.00	1
355	403058	1945236	0	MoveTarget	0.00	1
356	403078	1945256	0	ShowTarget	0.00	1
357	403620	1945776	0	head_turned	0.00	0
358	404079	1946216	0	head_stop	0.00	0
359	405218	1947309	0	ShowTarget	0.00	1
360	407245	1949256	0	MoveTarget	0.00	1
361	407259	1949269	0	ShowTarget	0.00	1
362	408044	1950022	0	head_turned	0.00	0
363	408509	1950469	0	head_stop	0.00	0
364	409698	1951610	0	ShowTarget	0.00	1
