
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	493307	8.39	StaticAcuity
1	495140	1917	-1	Show Acuity	-1	-1
2	496466	3299	3	True	down	down
3	497978	4875	-1	Show Acuity	-1	-1
4	499279	6230	4	True	left	left
5	501412	8452	-1	Show Acuity	-1	-1
6	502712	9805	2	True	down	down
7	504491	11660	-1	Show Acuity	-1	-1
8	505785	13007	3	True	uple	uple
9	507378	14667	-1	Show Acuity	-1	-1
10	508685	16028	3	True	dole	dole
11	510785	18216	-1	Show Acuity	-1	-1
12	512558	20063	0	True	left	left
13	514112	21682	-1	Show Acuity	-1	-1
14	515432	23056	6	True	down	down
15	516985	24674	-1	Show Acuity	-1	-1
16	518599	26355	0	False	dori	left
17	520725	28570	-1	Show Acuity	-1	-1
18	522019	29918	7	True	uple	uple
19	523832	31807	-1	Show Acuity	-1	-1
20	525145	33175	1	True	down	down
21	526645	34738	-1	Show Acuity	-1	-1
22	527913	36058	7	True	dori	dori
23	530011	38244	-1	Show Acuity	-1	-1
24	531312	39599	1	True	up	up
25	532572	40911	-1	Show Acuity	-1	-1
26	533985	42384	5	True	upri	upri
27	535585	44051	-1	Show Acuity	-1	-1
28	537018	45544	3	True	uple	uple
29	538465	47051	-1	Show Acuity	-1	-1
30	539845	48489	4	True	right	right
31	541485	50197	-1	Show Acuity	-1	-1
32	542919	51690	8	True	upri	upri
33	544538	53378	-1	Show Acuity	-1	-1
34	545852	54746	6	True	down	down
35	547885	56864	-1	Show Acuity	-1	-1
36	549758	58815	8	True	uple	uple
37	551258	60378	-1	Show Acuity	-1	-1
38	552618	61794	8	True	up	up
39	554392	63642	-1	Show Acuity	-1	-1
40	555698	65003	7	True	up	up
41	556945	66302	-1	Show Acuity	-1	-1
42	558265	67678	6	True	uple	uple
43	560098	69587	-1	Show Acuity	-1	-1
44	561431	70976	7	True	dori	dori
45	563337	72962	-1	Show Acuity	-1	-1
46	564744	74427	5	True	dori	dori
47	566058	75796	-1	Show Acuity	-1	-1
48	567411	77205	3	True	dori	dori
49	568751	78601	-1	Show Acuity	-1	-1
50	570171	80080	0	True	right	right
51	571951	81935	-1	Show Acuity	-1	-1
52	573278	83317	9	True	down	down
53	575264	85386	-1	Show Acuity	-1	-1
54	576597	86775	4	True	right	right
55	578598	88859	-1	Show Acuity	-1	-1
56	579951	90269	6	True	uple	uple
57	581771	92164	-1	Show Acuity	-1	-1
58	583057	93505	8	True	uple	uple
59	585084	95616	-1	Show Acuity	-1	-1
60	586418	97005	8	True	right	right
61	588058	98713	-1	Show Acuity	-1	-1
62	589391	100103	9	True	left	left
63	591391	102186	-1	Show Acuity	-1	-1
64	592664	103512	4	True	right	right
65	594050	104957	-1	Show Acuity	-1	-1
66	595344	106304	3	True	up	up
67	597271	108311	-1	Show Acuity	-1	-1
68	598537	109631	1	True	up	up
69	600377	111547	-1	Show Acuity	-1	-1
70	601757	112985	4	True	uple	uple
71	603925	115243	-1	Show Acuity	-1	-1
72	605230	116603	5	True	left	left
73	607024	118471	-1	Show Acuity	-1	-1
74	608511	120020	8	True	dole	dole
75	609904	121472	-1	Show Acuity	-1	-1
76	611317	122944	1	True	dori	dori
77	612584	124263	-1	Show Acuity	-1	-1
78	613917	125652	5	True	left	left
79	615944	127764	-1	Show Acuity	-1	-1
80	617245	129119	6	True	down	down
81	619164	131118	-1	Show Acuity	-1	-1
82	620444	132451	6	True	down	down
83	622604	134702	-1	Show Acuity	-1	-1
84	624044	136203	0	False	upri	right
85	625663	137889	-1	Show Acuity	-1	-1
86	627090	139375	7	True	right	right
87	628337	140674	-1	Show Acuity	-1	-1
88	629677	142070	9	True	left	left
89	631823	144306	-1	Show Acuity	-1	-1
90	633210	145751	9	True	dori	dori
91	635198	147821	-1	Show Acuity	-1	-1
92	636577	149258	9	True	left	left
93	638637	151404	-1	Show Acuity	-1	-1
94	639944	152766	6	True	left	left
95	641650	154543	-1	Show Acuity	-1	-1
96	642990	155939	8	True	up	up
97	645130	158168	-1	Show Acuity	-1	-1
98	646737	159842	0	False	right	up
99	648243	161411	-1	Show Acuity	-1	-1
100	649577	162801	5	True	dole	dole
101	651243	164537	-1	Show Acuity	-1	-1
102	652596	165946	5	True	dori	dori
103	654177	167592	-1	Show Acuity	-1	-1
104	655484	168954	3	True	left	left
105	657283	170829	-1	Show Acuity	-1	-1
106	658610	172211	2	True	down	down
107	660763	174454	-1	Show Acuity	-1	-1
108	662730	176503	2	True	dole	dole
109	664856	178718	-1	Show Acuity	-1	-1
110	666190	180107	5	True	upri	upri
111	668143	182142	-1	Show Acuity	-1	-1
112	669596	183656	4	True	upri	upri
113	670910	185024	-1	Show Acuity	-1	-1
114	672363	186538	7	True	up	up
115	673709	187941	-1	Show Acuity	-1	-1
116	675116	189406	3	True	uple	uple
117	676364	190706	-1	Show Acuity	-1	-1
118	677850	192253	5	True	right	right
119	679416	193885	-1	Show Acuity	-1	-1
120	681576	196136	2	True	dori	dori
121	682896	197511	-1	Show Acuity	-1	-1
122	684336	199011	6	True	down	down
123	686116	200865	-1	Show Acuity	-1	-1
124	688483	203330	9	True	dori	dori
125	689990	204900	-1	Show Acuity	-1	-1
126	691904	206894	5	True	dole	dole
127	693850	208922	-1	Show Acuity	-1	-1
128	695243	210373	9	True	right	right
129	697203	212414	-1	Show Acuity	-1	-1
130	698562	213831	2	False	left	right
131	700369	215713	-1	Show Acuity	-1	-1
132	701822	217227	4	True	right	right
133	703976	219470	-1	Show Acuity	-1	-1
134	705276	220825	2	True	upri	upri
135	707276	222908	-1	Show Acuity	-1	-1
136	708603	224290	4	True	left	left
137	710429	226193	-1	Show Acuity	-1	-1
138	712889	228755	1	True	dori	dori
139	714842	230790	-1	Show Acuity	-1	-1
140	716222	232228	8	True	left	left
141	732922	249625	-1	Show Acuity	-1	-1
142	734802	251583	0	False	left	dole
143	736849	253715	-1	Show Acuity	-1	-1
144	738189	255111	3	True	dole	dole
145	740069	257070	-1	Show Acuity	-1	-1
146	741382	258438	9	True	up	up
147	742862	259980	-1	Show Acuity	-1	-1
148	744175	261348	7	True	right	right
149	745775	263015	-1	Show Acuity	-1	-1
150	747029	264321	2	True	left	left
151	748409	265758	-1	Show Acuity	-1	-1
152	749709	267112	7	True	right	right
153	751708	269195	-1	Show Acuity	-1	-1
154	753016	270557	0	False	dole	up
155	754250	271843	-1	Show Acuity	-1	-1
156	755522	273168	0	False	upri	left
157	756762	274460	-1	Show Acuity	-1	-1
158	758082	275835	1	True	up	up
159	759295	277099	-1	Show Acuity	-1	-1
160	762375	280307	9	True	dori	dori
161	763815	281807	-1	Show Acuity	-1	-1
162	765269	283322	8	True	upri	upri
163	766748	284863	-1	Show Acuity	-1	-1
164	768328	286509	2	True	dole	dole
165	770109	288364	-1	Show Acuity	-1	-1
166	771543	289857	4	True	uple	uple
167	773529	291926	-1	Show Acuity	-1	-1
168	775002	293461	1	True	uple	uple
169	776255	294766	-1	Show Acuity	-1	-1
170	777729	296302	0	False	up	left
171	779062	297690	-1	Show Acuity	-1	-1
172	780529	299219	7	True	dori	dori
173	782022	300774	-1	Show Acuity	-1	-1
174	783442	302253	2	True	up	up
175	785035	303913	-1	Show Acuity	-1	-1
176	786641	305586	6	True	down	down
177	788195	307205	-1	Show Acuity	-1	-1
178	789668	308740	1	True	right	right
179	791515	310663	-1	Show Acuity	-1	-1
180	793015	312226	1	False	upri	right
