
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	3497997	8.37	DynamicAcuity
1	3501975	4154	-2	0.00	-1	-1
2	3506382	8744	1	False	left	uple
3	3508508	10959	-2	0.00	-1	-1
4	3510128	12646	1	False	dole	upri
5	3512788	15417	-2	0.08	-1	-1
6	3514148	16834	1	False	dori	upri
7	3516674	19466	-2	0.08	-1	-1
8	3517942	20786	1	False	right	up
9	3521034	24008	-2	0.16	-1	-1
10	3522235	25258	1	False	uple	up
11	3524315	27425	-2	0.16	-1	-1
12	3525642	28807	1	True	upri	upri
13	3528448	31730	-2	0.24	-1	-1
14	3530068	33418	1	False	right	up
15	3532295	35738	-2	0.24	-1	-1
16	3533814	37321	1	True	upri	upri
17	3536714	40342	-2	0.32	-1	-1
18	3537975	41655	1	True	left	left
19	3540761	44558	-2	0.32	-1	-1
20	3542595	46468	1	False	right	upri
21	3544921	48891	-2	0.40	-1	-1
22	3546721	50766	1	False	uple	dori
23	3549127	53273	-2	0.40	-1	-1
24	3550214	54405	1	False	up	upri
25	3552981	57287	-2	0.48	-1	-1
26	3554714	59093	1	True	dori	dori
27	3557868	62378	-2	0.48	-1	-1
28	3559554	64135	1	False	left	dole
29	3562200	66892	-2	0.56	-1	-1
30	3563587	68337	1	False	left	uple
31	3567227	72128	-2	0.56	-1	-1
32	3568249	73193	1	True	left	left
33	3571314	76386	-2	0.64	-1	-1
34	3572260	77372	1	True	upri	upri
35	3574907	80129	-2	0.64	-1	-1
36	3576527	81817	1	False	dole	upri
37	3579993	85428	-2	0.72	-1	-1
38	3581180	86664	1	False	dori	right
39	3584320	89935	-2	0.72	-1	-1
40	3585293	90949	1	False	down	uple
41	start	3587500	93247.82	DynamicAcuity
42	3598261	104458	-2	0.00	-1	-1
43	3599433	105679	1	True	right	right
44	3601407	107735	-2	0.00	-1	-1
45	3603347	109756	1	False	up	uple
46	3605101	111583	-2	0.08	-1	-1
47	3606033	112554	1	False	up	upri
48	3608987	115631	-2	0.08	-1	-1
49	3609900	116583	1	True	up	up
50	3612200	118979	-2	0.16	-1	-1
51	3613340	120166	1	False	left	upri
52	3615947	122882	-2	0.16	-1	-1
53	3617166	124152	1	False	right	uple
54	3619720	126812	-2	0.24	-1	-1
55	3620806	127944	1	True	left	left
56	3623080	130312	-2	0.24	-1	-1
57	3624033	131306	1	False	down	up
58	3626853	134243	-2	0.32	-1	-1
59	3627653	135077	1	False	uple	up
60	3630386	137924	-2	0.32	-1	-1
61	3631619	139209	1	False	dole	up
62	3634033	141723	-2	0.40	-1	-1
63	3634953	142681	1	True	up	up
64	3637720	145564	-2	0.40	-1	-1
65	3638613	146494	1	True	up	up
66	3640933	148911	-2	0.48	-1	-1
67	3642506	150550	1	True	right	right
68	3645139	153293	-2	0.48	-1	-1
69	3646133	154328	1	False	down	up
70	3648699	157001	-2	0.56	-1	-1
71	3649593	157932	1	False	dori	up
72	3652266	160717	-2	0.56	-1	-1
73	3653267	161759	1	False	upri	up
74	3655793	164391	-2	0.64	-1	-1
75	3657160	165816	1	False	down	upri
76	3659559	168315	-2	0.64	-1	-1
77	3661566	170405	1	False	up	dori
78	3664619	173586	-2	0.72	-1	-1
79	3666946	176010	1	False	dori	down
80	3669726	178905	-2	0.72	-1	-1
81	3671093	180330	1	False	dole	dori

