
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
181	start	794721	314003.49	PostDynamicAcuity
182	873133	395689	-2	0.00	-1	-1
183	875574	398231	1	True	left	left
184	878740	401530	-2	0.00	-1	-1
185	880314	403168	1	False	left	dole
186	882727	405683	-2	0.00	-1	-1
187	883913	406919	1	True	down	down
188	886374	409481	-2	0.00	-1	-1
189	887553	410711	1	True	right	right
190	890413	413690	-2	0.00	-1	-1
191	892087	415433	1	False	uple	left
192	894447	417892	-2	0.20	-1	-1
193	895574	419066	1	True	up	up
194	898060	421656	-2	0.20	-1	-1
195	899207	422850	1	False	down	right
196	902627	426413	-2	0.20	-1	-1
197	903733	427566	1	True	dori	dori
198	907153	431129	-2	0.20	-1	-1
199	908100	432114	1	True	dori	dori
200	910827	434955	-2	0.20	-1	-1
201	912780	436991	1	False	up	uple
202	916121	440470	-2	0.40	-1	-1
203	917200	441594	1	False	up	uple
204	921386	445956	-2	0.40	-1	-1
205	922440	447054	1	True	dori	dori
206	925820	450575	-2	0.40	-1	-1
207	927099	451907	1	False	left	dori
208	930686	455644	-2	0.40	-1	-1
209	931933	456943	1	True	dori	dori
210	935299	460449	-2	0.40	-1	-1
211	936560	461762	1	True	left	left
212	939973	465318	-2	0.60	-1	-1
213	941167	466562	1	True	upri	upri
214	945353	470923	-2	0.60	-1	-1
215	947560	473222	1	True	up	up
216	951606	477437	-2	0.60	-1	-1
217	952693	478570	1	True	down	down
218	956019	482034	-2	0.60	-1	-1
219	957039	483097	1	True	right	right
220	960546	486750	-2	0.60	-1	-1
221	961566	487813	1	True	right	right
222	964826	491208	-2	0.80	-1	-1
223	966005	492438	1	True	dori	dori
224	969666	496250	-2	0.80	-1	-1
225	970580	497202	1	True	down	down
226	974266	501043	-2	0.80	-1	-1
227	975486	502313	1	False	uple	left
228	979026	506001	-2	0.80	-1	-1
229	980392	507425	1	False	dole	left
230	983565	510730	-2	0.80	-1	-1
231	984959	512182	1	True	left	left
232	988686	516064	-2	1.00	-1	-1
233	989912	517342	1	False	uple	left
234	993712	521301	-2	1.00	-1	-1
235	995059	522703	1	False	down	uple
236	998885	526690	-2	1.00	-1	-1
237	999858	527703	1	True	uple	uple
238	1003579	531579	-2	1.00	-1	-1
239	1004625	532669	1	True	left	left
240	1008652	536864	-2	1.00	-1	-1
241	1009718	537975	1	True	upri	upri
242	1012552	540927	-3	-1.513104	-1	-1
243	1013032	541426	-2	0.00	-1	-1
244	1014618	543080	1	False	dole	uple
245	1017852	546447	-2	0.00	-1	-1
246	1019198	547850	1	False	dole	up
247	1022212	550989	-2	0.00	-1	-1
248	1023545	552379	1	False	upri	up
249	1026272	555219	-2	0.00	-1	-1
250	1028866	557922	1	False	dori	up
251	1031125	560275	-2	0.00	-1	-1
252	1032151	561344	1	True	down	down
253	1035151	564469	-2	-0.61	-1	-1
254	1036412	565782	1	False	down	dole
255	1039338	568831	-2	-0.61	-1	-1
256	1041131	570699	1	False	up	right
257	1044585	574297	-2	-0.61	-1	-1
258	1045819	575582	1	True	uple	uple
259	1048658	578540	-2	-0.61	-1	-1
260	1049752	579679	1	True	right	right
261	1053871	583971	-2	-0.61	-1	-1
262	1055265	585422	1	True	right	right
263	1057798	588061	-2	-1.21	-1	-1
264	1058912	589222	1	True	uple	uple
265	1062218	592666	-2	-1.21	-1	-1
266	1063391	593888	1	True	uple	uple
267	1065937	596541	-2	-1.21	-1	-1
268	1066971	597617	1	True	down	down
269	1069911	600680	-2	-1.21	-1	-1
270	1071352	602181	1	True	dori	dori
271	1074118	605062	-2	-1.21	-1	-1
272	1075344	606340	1	True	up	up
273	1078404	609527	-2	-1.82	-1	-1
274	1080044	611236	1	False	dole	right
275	1082265	613550	-2	-1.82	-1	-1
276	1083504	614841	1	True	left	left
277	1086638	618105	-2	-1.82	-1	-1
278	1087891	619410	1	True	down	down
279	1091365	623029	-2	-1.82	-1	-1
280	1092511	624223	1	True	uple	uple
281	1095597	627439	-2	-1.82	-1	-1
282	1096811	628702	1	True	down	down
283	1100484	632529	-2	-2.42	-1	-1
284	1101904	634008	1	False	up	right
285	1104398	636606	-2	-2.42	-1	-1
286	1105671	637933	1	True	left	left
287	1108403	640780	-2	-2.42	-1	-1
288	1109497	641919	1	True	left	left
289	1112411	644954	-2	-2.42	-1	-1
290	1113671	646266	1	False	uple	down
291	1116531	649246	-2	-2.42	-1	-1
292	1117743	650509	1	False	dole	down
293	1120824	653718	-2	-3.03	-1	-1
294	1123504	656509	1	True	dole	dole
295	1126111	659226	-2	-3.03	-1	-1
296	1127064	660218	1	True	left	left
297	1129590	662850	-2	-3.03	-1	-1
298	1130664	663969	1	True	right	right
299	1133810	667246	-2	-3.03	-1	-1
300	1134890	668371	1	True	left	left
301	1137284	670865	-2	-3.03	-1	-1
302	1138491	672122	1	False	dole	right
303	1140209	673912	-3	-0.4962882	-1	-1
304	1141063	674803	-2	0.26	-1	-1
305	1142023	675802	1	True	right	right
306	1144410	678289	-2	0.26	-1	-1
307	1145397	679317	1	True	down	down
308	1148151	682186	-2	0.26	-1	-1
309	1149890	683997	1	False	dole	dori
310	1152850	687081	-2	0.26	-1	-1
311	1153930	688206	1	True	right	right
312	1157276	691692	-2	0.26	-1	-1
313	1158691	693165	1	False	dole	right
314	1161396	695984	-2	-0.04	-1	-1
315	1162936	697588	1	True	dori	dori
316	1166598	701402	-2	-0.04	-1	-1
317	1169183	704096	1	False	up	left
318	1172330	707374	-2	-0.04	-1	-1
319	1174284	709409	1	False	upri	right
320	1176822	712054	-2	-0.04	-1	-1
321	1177910	713186	1	True	uple	uple
322	1180670	716062	-2	-0.04	-1	-1
323	1181837	717278	1	True	dori	dori
324	1185069	720645	-2	-0.34	-1	-1
325	1186522	722159	1	False	upri	left
326	1190496	726298	-2	-0.34	-1	-1
327	1192704	728598	1	True	uple	uple
328	1194696	730674	-2	-0.34	-1	-1
329	1196363	732410	1	False	left	dori
330	1198776	734924	-2	-0.34	-1	-1
331	1200290	736501	1	False	right	left
332	1202316	738612	-2	-0.34	-1	-1
333	1203416	739758	1	True	dori	dori
334	1206130	742584	-2	-0.65	-1	-1
335	1207782	744306	1	True	uple	uple
336	1210556	747195	-2	-0.65	-1	-1
337	1211876	748570	1	False	left	uple
338	1215809	752668	-2	-0.65	-1	-1
339	1216882	753786	1	True	dori	dori
340	1219396	756404	-2	-0.65	-1	-1
341	1220509	757564	1	True	down	down
342	1222789	759939	-2	-0.65	-1	-1
343	1224109	761314	1	True	upri	upri
344	1226562	763870	-2	-0.95	-1	-1
345	1227729	765086	1	True	down	down
346	1230743	768225	-2	-0.95	-1	-1
347	1231976	769510	1	False	up	uple
348	1234535	772176	-2	-0.95	-1	-1
349	1235708	773398	1	False	dole	down
350	1237902	775683	-2	-0.95	-1	-1
351	1241255	779177	1	True	upri	upri
352	1244169	782211	-2	-0.95	-1	-1
353	1245642	783746	1	True	uple	uple
354	1248035	786239	-2	-1.25	-1	-1
355	1249109	787358	1	True	dori	dori
356	1251743	790102	-2	-1.25	-1	-1
357	1253108	791525	1	True	up	up
358	1256175	794719	-2	-1.25	-1	-1
359	1257355	795948	1	True	up	up
360	1260702	799435	-2	-1.25	-1	-1
361	1261962	800747	1	False	dole	up
362	1265068	803983	-2	-1.25	-1	-1
363	1266069	805026	1	True	down	down
364	1267949	806984	-3	0.4736707	-1	-1
