Using_curved_screen True Player_screen_cm 90 Screen_width_cm 121 Camera1_display 0 Camera2_display 1 CameraFOVFactor 2 GazeTime 1.5 RandomGazeTime 0.5 HideTime 0.2 SpeedThreshold 20 StopWinodow 0.03 TargetChangeTime 1 TargetChangeTimeRRange 0 UseAcuityIndicator True AcuityMode 1 AcuityFlashTime 0.08 AcuityChangeNumber 10 AcuityChangeUpPerc 0.8 AcuityChangeDownPerc 0.5 ACuityList 90 StopSpeed 10.00 PostDelayList 0 PostDelayNumber 5 PostDelayUpC 0.50 PostDelayLoC 0.60 PostDelayConvNum 1 PostDelayRepeatNum 2 PostDelayASOffset 0 DynaDelayRepeatNum 2 
Line_#	Time_Stamp	Simulink_Sample	Trail_#	Action	Degree	Direction
33	26237	3569112	0	head_stop	0.00	0
34	30313	3573025	0	ShowTarget	0.00	1
35	31786	3574439	0	MoveTarget	0.00	1
36	31800	3574452	0	ShowTarget	0.00	1
37	32196	3574832	0	head_turned	0.00	0
38	33036	3575638	0	head_stop	0.00	0
39	33468	3576053	0	ShowTarget	0.00	1
40	35334	3577845	0	MoveTarget	0.00	1
41	35348	3577858	0	ShowTarget	0.00	1
42	35758	3578252	0	head_turned	0.00	0
43	36133	3578612	0	head_stop	0.00	0
44	37113	3579552	0	ShowTarget	0.00	1
45	38453	3580839	0	MoveTarget	0.00	1
46	38467	3580852	0	ShowTarget	0.00	1
47	39106	3581465	0	head_turned	0.00	0
48	40057	3582378	0	head_stop	0.00	0
49	40599	3582899	0	ShowTarget	0.00	1
50	41668	3583925	0	MoveTarget	0.00	1
51	41682	3583938	0	ShowTarget	0.00	1
52	42071	3584312	0	head_turned	0.00	0
53	42849	3585058	0	head_stop	0.00	0
54	43939	3586105	0	ShowTarget	0.00	1
55	46016	3588098	0	MoveTarget	0.00	1
56	46030	3588112	0	ShowTarget	0.00	1
57	46328	3588398	0	head_turned	0.00	0
58	47134	3589172	0	head_stop	0.00	0
59	47724	3589738	0	ShowTarget	0.00	1
60	49363	3591312	0	MoveTarget	0.00	1
61	49377	3591325	0	ShowTarget	0.00	1
62	49669	3591605	0	head_turned	0.00	0
63	50571	3592472	0	head_stop	0.00	0
64	51169	3593045	0	ShowTarget	0.00	1
65	52620	3594438	0	MoveTarget	0.00	1
66	52634	3594452	0	ShowTarget	0.00	1
67	53419	3595205	0	head_turned	0.00	0
68	54259	3596012	0	head_stop	0.00	0
69	55850	3597538	0	ShowTarget	0.00	1
70	56906	3598552	0	MoveTarget	0.00	1
71	56919	3598565	0	ShowTarget	0.00	1
72	57364	3598992	0	head_turned	0.00	0
73	58162	3599758	0	head_stop	0.00	0
74	58877	3600444	0	ShowTarget	0.00	1
75	60711	3602205	0	MoveTarget	0.00	1
76	60725	3602218	0	ShowTarget	0.00	1
77	61072	3602551	0	head_turned	0.00	0
78	61961	3603405	0	head_stop	0.00	0
79	63135	3604531	0	ShowTarget	0.00	1
80	65371	3606678	0	MoveTarget	0.00	1
81	65392	3606698	0	ShowTarget	0.00	1
82	65989	3607271	0	head_turned	0.00	0
83	66843	3608091	0	head_stop	0.00	0
84	68253	3609445	0	ShowTarget	0.00	1
85	71760	3612811	0	MoveTarget	0.00	1
86	71781	3612832	0	ShowTarget	0.00	1
87	71989	3613031	0	head_turned	0.00	0
88	72788	3613798	0	head_stop	0.00	0
89	73733	3614704	0	ShowTarget	0.00	1
90	75476	3616378	0	MoveTarget	0.00	1
91	75497	3616398	0	ShowTarget	0.00	1
92	75844	3616731	0	head_turned	0.00	0
93	76705	3617558	0	head_stop	0.00	0
94	77601	3618418	0	ShowTarget	0.00	1
95	78962	3619725	0	MoveTarget	0.00	1
96	78976	3619738	0	ShowTarget	0.00	1
97	79650	3620385	0	head_turned	0.00	0
98	80518	3621218	0	head_stop	0.00	0
99	81567	3622225	0	ShowTarget	0.00	1
100	83025	3623625	0	MoveTarget	0.00	1
101	83046	3623645	0	ShowTarget	0.00	1
102	83629	3624205	0	head_turned	0.00	0
103	84560	3625098	0	head_stop	0.00	0
104	88046	3628445	0	ShowTarget	0.00	1
89192	3629544	-1	GameMode DynamicAcuity HideFlag False JumpFlag False ShowTargetFlag True HeadIndicatorChange True SkipCenterFlag True HideHeadIndicator False Gain 1 UsingAcuityAfter False UsingAcuityBefore True UsingAcuityWaitTime False AcuitySize 8 UsingAcuityChange False CurrAcuityChangeMode acuity_list UsingPostDelay False PostDelayMode random PostDelayInit 0.00 PostDelayIMax 0.00 ADUsingStaticData False UsingPresetSD False StaticDataSize 0 StaticDataMLH 0.000 UsingDynamicDelay True DynamicDelayMode fix_amount DynaDelayInit 0.000 DynaDelayMax 0.720 DynaDelayInter 0.080 	
105	98095	3638091	0	ReSet	0.00	0
106	98102	3638098	0	ShowTarget	0.00	1
107	99582	3639518	0	MoveTarget	30.00	1
108	99595	3639531	0	ShowTarget	30.00	1
109	100630	3640524	0	head_turned	0.00	0
110	101276	3641144	0	head_stop	0.00	0
111	102047	3641884	0	ShowTarget	30.00	1
112	104526	3644264	1	MoveTarget	30.00	0
113	104540	3644278	1	ShowTarget	30.00	0
114	104894	3644617	1	head_turned	0.00	0
115	105352	3645057	1	head_stop	0.00	0
116	106811	3646458	1	ShowTarget	30.00	0
117	109325	3648871	0	MoveTarget	30.00	1
118	109339	3648884	0	ShowTarget	30.00	1
119	109686	3649218	0	head_turned	0.00	0
120	110151	3649664	0	head_stop	0.00	0
121	111096	3650571	0	ShowTarget	30.00	1
122	113277	3652664	1	MoveTarget	30.00	0
123	113290	3652677	1	ShowTarget	30.00	0
124	113527	3652904	1	head_turned	0.00	0
125	114040	3653397	1	head_stop	0.00	0
126	114888	3654211	1	ShowTarget	30.00	0
127	116381	3655644	0	MoveTarget	30.00	1
128	116395	3655658	0	ShowTarget	30.00	1
129	116700	3655951	0	head_turned	0.00	0
130	117214	3656444	0	head_stop	0.00	0
131	118263	3657451	0	ShowTarget	30.00	1
132	119305	3658451	1	MoveTarget	30.00	0
133	119319	3658464	1	ShowTarget	30.00	0
134	119708	3658838	1	head_turned	0.00	0
135	120194	3659304	1	head_stop	0.00	0
136	121194	3660264	1	ShowTarget	30.00	0
137	123194	3662184	0	MoveTarget	30.00	1
138	123215	3662204	0	ShowTarget	30.00	1
139	123528	3662504	0	head_turned	0.00	0
140	123951	3662911	0	head_stop	0.00	0
141	125125	3664038	0	ShowTarget	30.00	1
142	126993	3665831	1	MoveTarget	30.00	0
143	127007	3665844	1	ShowTarget	30.00	0
144	127284	3666111	1	head_turned	0.00	0
145	127819	3666624	1	head_stop	0.00	0
146	129959	3668678	1	ShowTarget	30.00	0
147	131792	3670437	0	MoveTarget	30.00	1
148	131806	3670451	0	ShowTarget	30.00	1
149	132139	3670771	0	head_turned	0.00	0
150	132785	3671391	0	head_stop	0.00	0
151	133493	3672071	0	ShowTarget	30.00	1
152	136215	3674684	1	MoveTarget	30.00	0
153	136229	3674697	1	ShowTarget	30.00	0
154	136508	3674964	1	head_turned	0.00	0
155	137022	3675458	1	head_stop	0.00	0
156	138042	3676438	1	ShowTarget	30.00	0
157	139389	3677730	0	MoveTarget	30.00	1
158	139403	3677744	0	ShowTarget	30.00	1
159	139764	3678091	0	head_turned	0.00	0
160	140257	3678564	0	head_stop	0.00	0
161	141105	3679377	0	ShowTarget	30.00	1
162	144827	3682950	1	MoveTarget	30.00	0
163	144848	3682970	1	ShowTarget	30.00	0
164	145160	3683270	1	head_turned	0.00	0
165	145647	3683737	1	head_stop	0.00	0
166	147612	3685624	1	ShowTarget	30.00	0
167	149487	3687423	0	MoveTarget	30.00	1
168	149501	3687437	0	ShowTarget	30.00	1
169	149841	3687764	0	head_turned	0.00	0
170	150299	3688204	0	head_stop	0.00	0
171	151098	3688970	0	ShowTarget	30.00	1
172	153912	3691671	1	MoveTarget	30.00	0
173	153925	3691684	1	ShowTarget	30.00	0
174	154189	3691937	1	head_turned	0.00	0
175	154661	3692390	1	head_stop	0.00	0
176	155772	3693457	1	ShowTarget	30.00	0
177	157724	3695330	0	MoveTarget	30.00	1
178	157737	3695343	0	ShowTarget	30.00	1
179	158106	3695697	0	head_turned	0.00	0
180	158557	3696130	0	head_stop	0.00	0
181	160113	3697624	0	ShowTarget	30.00	1
182	162141	3699570	1	MoveTarget	30.00	0
183	162154	3699584	1	ShowTarget	30.00	0
184	162425	3699844	1	head_turned	0.00	0
185	162905	3700304	1	head_stop	0.00	0
186	164099	3701450	1	ShowTarget	30.00	0
187	165516	3702810	0	MoveTarget	30.00	1
188	165530	3702824	0	ShowTarget	30.00	1
189	166037	3703310	0	head_turned	0.00	0
190	166495	3703750	0	head_stop	0.00	0
191	168773	3705937	0	ShowTarget	30.00	1
192	170933	3708010	1	MoveTarget	30.00	0
193	170954	3708030	1	ShowTarget	30.00	0
194	171217	3708283	1	head_turned	0.00	0
195	171738	3708783	1	head_stop	0.00	0
196	173579	3710550	1	ShowTarget	30.00	0
197	175232	3712137	0	MoveTarget	30.00	1
198	175252	3712157	0	ShowTarget	30.00	1
199	175995	3712870	0	head_turned	0.00	0
200	176690	3713537	0	head_stop	0.00	0
201	177711	3714517	0	ShowTarget	30.00	1
202	180288	3716990	1	MoveTarget	30.00	0
203	180308	3717010	1	ShowTarget	30.00	0
204	180662	3717350	1	head_turned	0.00	0
205	181183	3717850	1	head_stop	0.00	0
206	182767	3719370	1	ShowTarget	30.00	0

