

1	0	0.00	0.00	0.00	15
2	0	0.00	0.00	0.00	53
3	0	0.00	0.00	0.00	68
4	0	0.00	0.00	0.00	78
5	0	0.00	0.00	0.00	89
6	0	0.00	0.00	0.00	98
7	0	0.00	0.00	0.00	106
8	0	0.00	0.00	0.00	114
9	0	0.00	0.00	0.00	123
10	0	0.00	0.00	0.00	131
11	0	0.00	0.00	0.00	140
12	0	0.00	0.00	0.00	149
13	0	0.00	0.00	0.00	159
14	0	0.00	0.00	0.00	169
15	0	0.00	0.00	0.00	177
16	0	0.00	0.00	0.00	186
17	0	0.00	0.00	0.00	194
18	0	0.00	0.00	0.00	202
19	0	0.00	0.00	0.00	210
20	0	0.00	0.00	0.00	221
21	0	0.00	0.00	0.00	230
22	0	0.00	0.00	0.00	239
23	0	0.00	0.00	0.00	247
24	0	0.00	0.00	0.00	257
25	0	0.00	0.00	0.00	267
26	0	0.00	0.00	0.00	275
27	0	0.00	0.00	0.00	283
28	0	0.00	0.00	0.00	291
29	0	0.00	0.00	0.00	299
30	0	0.00	0.00	0.00	307
31	0	0.00	0.00	0.00	316
32	0	0.00	0.00	0.00	324
33	0	0.00	0.00	0.00	332
34	0	0.00	0.00	0.00	340
35	0	0.00	0.00	0.00	350
36	0	0.00	0.00	0.00	360
37	0	0.00	0.00	0.00	369
38	0	0.00	0.00	0.00	378
39	0	0.00	0.00	0.00	387
40	0	0.00	0.00	0.00	397
41	0	0.00	0.00	0.00	406
42	0	0.00	0.00	0.00	415
43	0	0.00	0.00	0.00	425
44	0	0.00	0.00	0.00	434
45	0	0.00	0.00	0.00	442
46	0	0.00	0.00	0.00	451
47	0	0.00	0.00	0.00	459
48	0	0.00	0.00	0.00	469
49	0	0.00	0.00	0.00	477
50	0	0.00	0.00	0.00	487
51	0	0.00	0.00	0.00	495
52	0	0.00	0.00	0.00	504
53	0	0.00	0.00	0.00	513
54	0	0.00	0.00	0.00	521
55	0	0.00	0.00	0.00	530
56	0	0.00	0.00	0.00	539
57	0	0.00	0.00	0.00	548
58	0	0.00	0.00	0.00	558
59	0	0.00	0.00	0.00	566
60	0	0.00	0.00	0.00	574
61	0	0.00	0.00	0.00	583
62	0	0.00	0.00	0.00	591
63	0	0.00	0.00	0.00	599
64	0	0.00	0.00	0.00	608
