

1	0	0.00	0.00	0.00	16
2	0	0.00	0.00	0.00	61
3	0	0.00	0.00	0.00	75
4	0	0.00	0.00	0.00	86
5	0	0.00	0.00	0.00	96
6	0	0.00	0.00	0.00	106
7	0	0.00	0.00	0.00	115
8	0	0.00	0.00	0.00	123
9	0	0.00	0.00	0.00	133
10	0	0.00	0.00	0.00	148
11	0	0.00	0.00	0.00	157
12	0	0.00	0.00	0.00	165
13	0	0.00	0.00	0.00	173
14	0	0.00	0.00	0.00	181
15	0	0.00	0.00	0.00	190
16	0	0.00	0.00	0.00	198
17	0	0.00	0.00	0.00	206
18	0	0.00	0.00	0.00	214
19	0	0.00	0.00	0.00	222
20	0	0.00	0.00	0.00	230
21	0	0.00	0.00	0.00	238
22	0	0.00	0.00	0.00	246
23	0	0.00	0.00	0.00	255
24	0	0.00	0.00	0.00	264
25	0	0.00	0.00	0.00	272
26	0	0.00	0.00	0.00	280
27	0	0.00	0.00	0.00	288
28	0	0.00	0.00	0.00	297
29	0	0.00	0.00	0.00	304
30	0	0.00	0.00	0.00	312
31	0	0.00	0.00	0.00	320
32	0	0.00	0.00	0.00	328
33	0	0.00	0.00	0.00	337
34	0	0.00	0.00	0.00	345
35	0	0.00	0.00	0.00	354
36	0	0.00	0.00	0.00	363
37	0	0.00	0.00	0.00	373
38	0	0.00	0.00	0.00	382
39	0	0.00	0.00	0.00	397
40	0	0.00	0.00	0.00	406
41	0	0.00	0.00	0.00	415
42	0	0.00	0.00	0.00	423
43	0	0.00	0.00	0.00	433
44	0	0.00	0.00	0.00	442
45	0	0.00	0.00	0.00	451
46	0	0.00	0.00	0.00	459
47	0	0.00	0.00	0.00	468
48	0	0.00	0.00	0.00	476
49	0	0.00	0.00	0.00	485
50	0	0.00	0.00	0.00	493
51	0	0.00	0.00	0.00	501
52	0	0.00	0.00	0.00	508
53	0	0.00	0.00	0.00	518
54	0	0.00	0.00	0.00	528
55	0	0.00	0.00	0.00	539
56	0	0.00	0.00	0.00	551
57	0	0.00	0.00	0.00	560
58	0	0.00	0.00	0.00	568
59	0	0.00	0.00	0.00	576
60	0	0.00	0.00	0.00	584
61	0	0.00	0.00	0.00	592
62	0	0.00	0.00	0.00	600
63	0	0.00	0.00	0.00	609
64	0	0.00	0.00	0.00	617
65	0	0.00	0.00	0.00	625
66	0	0.00	0.00	0.00	634
67	0	0.00	0.00	0.00	642
68	0	0.00	0.00	0.00	652
69	0	0.00	0.00	0.00	661
70	0	0.00	0.00	0.00	669
71	0	0.00	0.00	0.00	677
72	0	0.00	0.00	0.00	686
73	0	0.00	0.00	0.00	695
74	0	0.00	0.00	0.00	703
75	0	0.00	0.00	0.00	711
76	0	0.00	0.00	0.00	722
77	0	0.00	0.00	0.00	730
78	0	0.00	0.00	0.00	739
79	0	0.00	0.00	0.00	746
80	0	0.00	0.00	0.00	754
81	0	0.00	0.00	0.00	763
82	0	0.00	0.00	0.00	771
