

1	0	0.00	0.00	0.00	16
2	0	0.00	0.00	0.00	49
3	0	0.00	0.00	0.00	62
4	0	0.00	0.00	0.00	71
5	0	0.00	0.00	0.00	79
6	0	0.00	0.00	0.00	89
7	0	0.00	0.00	0.00	98
8	0	0.00	0.00	0.00	107
9	0	0.00	0.00	0.00	115
10	0	0.00	0.00	0.00	125
11	0	0.00	0.00	0.00	134
12	0	0.00	0.00	0.00	143
13	0	0.00	0.00	0.00	151
14	0	0.00	0.00	0.00	159
15	0	0.00	0.00	0.00	167
16	0	0.00	0.00	0.00	176
17	0	0.00	0.00	0.00	184
18	0	0.00	0.00	0.00	192
19	0	0.00	0.00	0.00	201
20	0	0.00	0.00	0.00	209
21	0	0.00	0.00	0.00	217
22	0	0.00	0.00	0.00	225
23	0	0.00	0.00	0.00	234
24	0	0.00	0.00	0.00	242
25	0	0.00	0.00	0.00	250
26	0	0.00	0.00	0.00	258
27	0	0.00	0.00	0.00	267
28	0	0.00	0.00	0.00	276
29	0	0.00	0.00	0.00	284
30	0	0.00	0.00	0.00	292
31	0	0.00	0.00	0.00	300
32	0	0.00	0.00	0.00	309
33	0	0.00	0.00	0.00	317
34	0	0.00	0.00	0.00	325
35	0	0.00	0.00	0.00	333
36	0	0.00	0.00	0.00	341
37	0	0.00	0.00	0.00	349
38	0	0.00	0.00	0.00	357
39	0	0.00	0.00	0.00	368
40	0	0.00	0.00	0.00	378
41	0	0.00	0.00	0.00	389
42	0	0.00	0.00	0.00	400
43	0	0.00	0.00	0.00	409
44	0	0.00	0.00	0.00	418
45	0	0.00	0.00	0.00	431
46	0	0.00	0.00	0.00	442
47	0	0.00	0.00	0.00	452
48	0	0.00	0.00	0.00	460
49	0	0.00	0.00	0.00	469
50	0	0.00	0.00	0.00	478
51	0	0.00	0.00	0.00	487
52	0	0.00	0.00	0.00	495
53	0	0.00	0.00	0.00	505
54	0	0.00	0.00	0.00	515
55	0	0.00	0.00	0.00	526
56	0	0.00	0.00	0.00	535
57	0	0.00	0.00	0.00	545
58	0	0.00	0.00	0.00	555
59	0	0.00	0.00	0.00	564
60	0	0.00	0.00	0.00	572
61	0	0.00	0.00	0.00	581
62	0	0.00	0.00	0.00	590
63	0	0.00	0.00	0.00	599
64	0	0.00	0.00	0.00	608
65	0	0.00	0.00	0.00	617
66	0	0.00	0.00	0.00	626
67	0	0.00	0.00	0.00	634
68	0	0.00	0.00	0.00	643
69	0	0.00	0.00	0.00	652
