

1	0	0.00	0.00	0.00	15
2	0	0.00	0.00	0.00	52
3	0	0.00	0.00	0.00	62
4	0	0.00	0.00	0.00	70
5	0	0.00	0.00	0.00	77
6	0	0.00	0.00	0.00	85
7	0	0.00	0.00	0.00	92
8	0	0.00	0.00	0.00	98
9	0	0.00	0.00	0.00	105
10	0	0.00	0.00	0.00	111
11	0	0.00	0.00	0.00	117
12	0	0.00	0.00	0.00	123
13	0	0.00	0.00	0.00	130
14	0	0.00	0.00	0.00	140
15	0	0.00	0.00	0.00	148
16	0	0.00	0.00	0.00	155
17	0	0.00	0.00	0.00	162
18	0	0.00	0.00	0.00	169
19	0	0.00	0.00	0.00	176
20	0	0.00	0.00	0.00	184
21	0	0.00	0.00	0.00	192
22	0	0.00	0.00	0.00	201
23	0	0.00	0.00	0.00	212
24	0	0.00	0.00	0.00	221
25	0	0.00	0.00	0.00	229
26	0	0.00	0.00	0.00	237
27	0	0.00	0.00	0.00	245
28	0	0.00	0.00	0.00	253
29	0	0.00	0.00	0.00	260
30	0	0.00	0.00	0.00	268
31	0	0.00	0.00	0.00	275
32	0	0.00	0.00	0.00	281
33	0	0.00	0.00	0.00	287
34	0	0.00	0.00	0.00	293
35	0	0.00	0.00	0.00	300
36	0	0.00	0.00	0.00	306
37	0	0.00	0.00	0.00	312
38	0	0.00	0.00	0.00	320
39	0	0.00	0.00	0.00	326
40	0	0.00	0.00	0.00	334
41	0	0.00	0.00	0.00	342
42	0	0.00	0.00	0.00	352
43	0	0.00	0.00	0.00	360
44	0	0.00	0.00	0.00	368
45	0	0.00	0.00	0.00	376
46	0	0.00	0.00	0.00	382
47	0	0.00	0.00	0.00	388
48	0	0.00	0.00	0.00	395
49	0	0.00	0.00	0.00	402
50	0	0.00	0.00	0.00	408
51	0	0.00	0.00	0.00	414
52	0	0.00	0.00	0.00	420
53	0	0.00	0.00	0.00	426
54	0	0.00	0.00	0.00	433
55	0	0.00	0.00	0.00	440
56	0	0.00	0.00	0.00	447
57	0	0.00	0.00	0.00	453
58	0	0.00	0.00	0.00	460
59	0	0.00	0.00	0.00	466
60	0	0.00	0.00	0.00	473
61	0	0.00	0.00	0.00	480
62	0	0.00	0.00	0.00	486
63	0	0.00	0.00	0.00	492
64	0	0.00	0.00	0.00	498
65	0	0.00	0.00	0.00	504
66	0	0.00	0.00	0.00	510
67	0	0.00	0.00	0.00	517
68	0	0.00	0.00	0.00	524
69	0	0.00	0.00	0.00	530
70	0	0.00	0.00	0.00	537
71	0	0.00	0.00	0.00	545
72	0	0.00	0.00	0.00	551
73	0	0.00	0.00	0.00	557
74	0	0.00	0.00	0.00	565
75	0	0.00	0.00	0.00	571
76	0	0.00	0.00	0.00	578
77	0	0.00	0.00	0.00	584
78	0	0.00	0.00	0.00	591
79	0	0.00	0.00	0.00	597
80	0	0.00	0.00	0.00	604
81	0	0.00	0.00	0.00	611
82	0	0.00	0.00	0.00	619
83	0	0.00	0.00	0.00	625
84	0	0.00	0.00	0.00	631
85	0	0.00	0.00	0.00	638
86	0	0.00	0.00	0.00	644
87	0	0.00	0.00	0.00	650
88	0	0.00	0.00	0.00	657
89	0	0.00	0.00	0.00	663
90	0	0.00	0.00	0.00	668
91	0	0.00	0.00	0.00	674
92	0	0.00	0.00	0.00	680
93	0	0.00	0.00	0.00	686
94	0	0.00	0.00	0.00	693
95	0	0.00	0.00	0.00	699
96	0	0.00	0.00	0.00	705
97	0	0.00	0.00	0.00	712
98	0	0.00	0.00	0.00	718
99	0	0.00	0.00	0.00	725
100	0	0.00	0.00	0.00	731
101	0	0.00	0.00	0.00	738
102	0	0.00	0.00	0.00	745
103	0	0.00	0.00	0.00	751
104	0	0.00	0.00	0.00	757
105	0	0.00	0.00	0.00	763
106	0	0.00	0.00	0.00	770
107	0	0.00	0.00	0.00	777
108	0	0.00	0.00	0.00	782
109	0	0.00	0.00	0.00	788
110	0	0.00	0.00	0.00	795
111	0	0.00	0.00	0.00	801
112	0	0.00	0.00	0.00	807
113	0	0.00	0.00	0.00	813
114	0	0.00	0.00	0.00	820
115	0	0.00	0.00	0.00	826
116	0	0.00	0.00	0.00	833
117	0	0.00	0.00	0.00	839
118	0	0.00	0.00	0.00	847
119	0	0.00	0.00	0.00	855
120	0	0.00	0.00	0.00	862
121	0	0.00	0.00	0.00	868
122	0	0.00	0.00	0.00	874
123	0	0.00	0.00	0.00	880
124	0	0.00	0.00	0.00	886
125	0	0.00	0.00	0.00	892
126	0	0.00	0.00	0.00	898
127	0	0.00	0.00	0.00	904
128	0	0.00	0.00	0.00	912
129	0	0.00	0.00	0.00	922
130	0	0.00	0.00	0.00	930
131	0	0.00	0.00	0.00	937
132	0	0.00	0.00	0.00	945
133	0	0.00	0.00	0.00	951
134	0	0.00	0.00	0.00	958
135	0	0.00	0.00	0.00	965
136	0	0.00	0.00	0.00	971
137	0	0.00	0.00	0.00	978
138	0	0.00	0.00	0.00	986
139	0	0.00	0.00	0.00	992
140	0	0.00	0.00	0.00	1000
141	0	0.00	0.00	0.00	1007
142	0	0.00	0.00	0.00	1014
143	0	0.00	0.00	0.00	1021
144	0	0.00	0.00	0.00	1028
145	0	0.00	0.00	0.00	1035
146	0	0.00	0.00	0.00	1042
147	0	0.00	0.00	0.00	1048
148	0	0.00	0.00	0.00	1054
149	0	0.00	0.00	0.00	1061
150	0	0.00	0.00	0.00	1067
151	0	0.00	0.00	0.00	1073
