
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
0	start	0	10.50	DynamicAcuity
1	0	4349	-2	0.00	-1	-1
2	0	4424	-3	-1	-1	-1
3	0	6028	2	False	down	right
4	0	9911	-2	0.00	-1	-1
5	0	9985	-3	-1	-1	-1
6	0	11361	9	False	dori	dole
7	0	14543	-2	0.00	-1	-1
8	0	14691	-3	-1	-1	-1
9	0	15627	9	True	down	down
10	0	17698	-2	0.00	-1	-1
11	0	17768	-3	-1	-1	-1
12	0	18386	9	True	right	right
13	0	20349	-2	0.00	-1	-1
14	0	20534	-3	-1	-1	-1
15	0	21041	6	True	uple	uple
16	0	23276	-2	0.00	-1	-1
17	0	23354	-3	-1	-1	-1
18	0	23941	4	True	right	right
19	0	26027	-2	0.00	-1	-1
20	0	26189	-3	-1	-1	-1
21	0	26586	3	True	left	left
22	0	28534	-2	0.00	-1	-1
23	0	28609	-3	-1	-1	-1
24	0	29150	2	True	down	down
25	0	31521	-2	0.00	-1	-1
26	0	31589	-3	-1	-1	-1
27	0	32141	1	True	right	right
28	0	34493	-2	0.00	-1	-1
29	0	34581	-3	-1	-1	-1
30	0	35042	1	True	left	left
31	0	37257	-2	0.00	-1	-1
32	0	37339	-3	-1	-1	-1
33	0	37891	1	True	upri	upri
34	0	40208	-2	0.00	-1	-1
35	0	40289	-3	-1	-1	-1
36	0	40722	1	True	up	up
37	0	43061	-2	0.08	-1	-1
38	0	43145	-3	-1	-1	-1
39	0	43603	1	True	left	left
40	0	45475	-2	0.08	-1	-1
41	0	45558	-3	-1	-1	-1
42	0	46094	2	True	dole	dole
43	0	48502	-2	0.08	-1	-1
44	0	48633	-3	-1	-1	-1
45	0	49246	2	True	left	left
46	0	51884	-2	0.08	-1	-1
47	0	51960	-3	-1	-1	-1
48	0	52383	1	True	up	up
49	0	54574	-2	0.08	-1	-1
50	0	54690	-3	-1	-1	-1
51	0	56499	1	False	dori	right
52	0	59481	-2	0.08	-1	-1
53	0	59561	-3	-1	-1	-1
54	0	60061	1	True	up	up
55	0	63552	-2	0.08	-1	-1
56	0	63631	-3	-1	-1	-1
57	0	64111	1	True	uple	uple
58	0	69248	-2	0.16	-1	-1
59	0	69329	-3	-1	-1	-1
60	0	70001	1	True	uple	uple
61	0	80742	-2	0.16	-1	-1
62	0	80752	-3	-1	-1	-1
63	0	83875	2	False	dori	left
64	0	86546	-2	0.16	-1	-1
65	0	86581	-3	-1	-1	-1
66	0	87276	3	False	dole	left
67	0	89965	-2	0.16	-1	-1
68	0	89999	-3	-1	-1	-1
69	0	90572	9	True	dole	dole

